year,sex,age,citizenship,count
2023,f,57,TUR,16
2023,f,30,CPV,1
2023,f,11,CYP,1
2023,f,54,NOR,14
2023,f,29,CRI,4
2023,f,36,CAN,19
2023,m,73,GEO,6
2023,f,40,CHE,7
2023,m,55,TUN,16
2023,m,19,TUN,5
2023,f,45,MAR,2
2023,m,57,SVK,41
2023,m,37,UGA,10
2023,f,84,DNK,3
2023,f,11,BGD,4
2023,f,41,BOL,2
2023,m,24,MKD,8
2023,f,26,BTN,3
2023,m,21,SWE,12
2023,f,47,UNKNOWN,1
2023,m,73,DOM,1
2023,m,106,USA,7
2023,f,39,MNG,15
2023,m,25,LBY,10
2023,f,30,PRK,20
2023,f,23,LBY,2
2023,f,29,MMR,2
2023,m,8,TWN,3
2023,m,21,VEN,11
2023,m,85,RUS,9
2023,m,18,DNK,4
2023,f,41,YUG,6
2023,m,51,IRQ,23
2023,f,45,IRQ,7
2023,m,44,EST,22
2023,f,52,IDN,12
2023,m,17,BEL,6
2023,f,19,IRQ,8
2023,m,22,CUB,7
2023,m,61,HUN,18
2023,f,45,MYS,3
2023,f,31,TJK,8
2023,m,107,UNKNOWN,3
2023,f,67,TUN,3
2023,m,56,UNKNOWN,12
2023,f,3,PRT,7
2023,m,97,BLR,1
2023,f,39,AFG,4
2023,f,48,COL,24
2023,f,62,ZAF,3
2023,f,52,PRK,5
2023,f,36,GRC,14
2023,m,63,EGY,7
2023,m,0,JPN,2
2023,m,17,MEX,3
2023,f,16,UZB,5
2023,f,42,ARG,11
2023,f,65,KOR,16
2023,m,38,MUS,3
2023,m,52,HRV,21
2023,f,91,CZE,2
2023,m,25,ISR,24
2023,f,106,UNKNOWN,5
2023,m,9,PAK,8
2023,m,96,UKR,9
2023,f,3,CAN,9
2023,m,101,VNM,1
2023,m,0,FRA,10
2023,f,48,PRT,8
2023,f,63,KOR,22
2023,f,29,TZA,14
2023,f,4,MNG,8
2023,m,5,EGY,7
2023,f,35,BGD,20
2023,m,63,AUS,10
2023,f,29,LBN,14
2023,m,48,ARG,17
2023,f,42,UNKNOWN,2
2023,m,34,CHE,10
2023,f,37,DNK,10
2023,m,58,EGY,17
2023,f,85,GRC,12
2023,m,115,UNKNOWN,2
2023,f,48,AFG,3
2023,m,2,NGA,7
2023,f,2,UNKNOWN,17
2023,f,58,ISR,10
2023,m,73,CHE,14
2023,m,31,ETH,47
2023,m,100,ISR,1
2023,f,25,BOL,2
2023,f,31,MLT,2
2023,m,38,GTM,8
2023,f,9,JPN,11
2023,m,67,NGA,5
2023,m,58,DZA,17
2023,f,22,SWE,13
2023,f,89,MEX,1
2023,m,28,CYP,5
2023,f,22,BGD,13
2023,m,30,KEN,36
2023,f,31,MKD,8
2023,f,65,IRQ,5
2023,m,53,LBN,13
2023,m,55,BIH,15
2023,m,32,SYR,11
2023,f,18,RWA,1
2023,f,36,SWE,37
2023,m,13,BEL,10
2023,f,61,AFG,3
2023,m,76,YUG,3
2023,m,36,MKD,16
2023,f,46,CHL,3
2023,m,2,ALB,2
2023,f,48,VAT,1
2023,f,5,NPL,4
2023,m,64,MNG,9
2023,m,40,LBY,5
2023,f,97,DEU,33
2023,m,54,COL,34
2023,f,60,AZE,2
2023,m,16,ISR,8
2023,f,63,SYR,4
2023,m,66,SAU,2
2023,m,84,GBR,13
2023,f,36,DNK,9
2023,m,41,ETH,13
2023,m,19,IRN,12
2023,f,11,GRC,3
2023,m,63,PHL,11
2023,m,37,MNE,8
2023,f,41,PER,9
2023,m,64,UZB,10
2023,m,79,IRN,2
2023,m,8,IRL,4
2023,m,59,AUS,11
2023,m,22,YEM,9
2023,m,115,UNKNOWN,3
2023,m,16,IRL,9
2023,f,108,LTU,2
2023,f,56,PRK,7
2023,f,11,UNKNOWN,1
2023,f,79,GEO,3
2023,f,26,JOR,10
2023,m,51,DZA,22
2023,m,22,FIN,15
2023,m,52,ISR,25
2023,f,23,AGO,8
2023,f,6,YEM,4
2023,f,35,SLV,1
2023,m,69,UNKNOWN,5
2023,f,43,ARG,9
2023,f,17,LBN,1
2023,m,38,PSE,2
2023,f,6,PHL,7
2023,f,29,SAU,33
2023,f,8,ESP,9
2023,m,45,MLI,1
2023,f,33,ETH,13
2023,m,59,IRQ,11
2023,f,44,BEL,11
2023,m,59,CYP,4
2023,m,80,UNKNOWN,2
2023,m,1,CZE,9
2023,m,39,LBN,22
2023,m,74,UNKNOWN,7
2023,m,21,KOSOVO,21
2023,m,67,AZE,6
2023,m,55,URY,1
2023,m,43,RWA,9
2023,m,19,ZAF,9
2023,f,44,SGP,1
2023,f,39,ZMB,1
2023,m,63,GTM,1
2023,f,82,BGR,6
2023,f,26,ARG,13
2023,m,58,NZL,3
2023,f,33,MOZ,1
2023,f,80,BEL,2
2023,f,29,AFG,13
2023,m,35,CIV,3
2023,m,70,KOR,10
2023,m,42,VAT,6
2023,m,5,CMR,3
2023,m,10,USA,23
2023,m,78,SAU,1
2023,f,14,SGP,1
2023,f,61,EST,5
2023,m,49,KNA,1
2023,f,31,UNKNOWN,14
2023,f,114,USA,5
2023,m,32,MYS,20
2023,m,53,LBY,10
2023,m,66,ECU,1
2023,m,37,CHE,9
2023,m,70,LUX,1
2023,m,99,USA,7
2023,f,6,LTU,9
2023,f,46,EST,10
2023,f,49,ALB,2
2023,f,12,NLD,17
2023,f,22,KOSOVO,12
2023,f,80,ESP,1
2023,f,22,ALB,9
2023,m,29,BDI,5
2023,m,16,SWE,7
2023,m,8,NPL,4
2023,m,76,SVK,2
2023,m,1,RWA,3
2023,f,42,LBN,2
2023,f,20,MWI,1
2023,f,53,IRL,16
2023,m,19,PER,8
2023,f,72,CHE,3
2023,m,15,JPN,14
2023,m,49,CHL,4
2023,m,117,GBR,1
2023,m,40,GIN,3
2023,f,27,HTI,1
2023,f,41,AGO,2
2023,m,43,KOSOVO,22
2023,f,44,PRY,2
2023,m,26,ISR,14
2023,m,91,USA,6
2023,f,39,UGA,11
2023,f,43,LKA,5
2023,f,12,PAK,5
2023,m,59,AFG,2
2023,m,58,SEN,4
2023,f,35,DZA,3
2023,f,42,MEX,17
2023,m,55,CHL,3
2023,f,51,VEN,5
2023,f,7,JOR,1
2023,f,67,AUS,9
2023,m,25,MLT,4
2023,f,78,ITA,4
2023,m,36,BFA,4
2023,f,22,HRV,8
2023,f,21,LVA,14
2023,f,44,CYP,3
2023,f,0,TKM,4
2023,m,45,GTM,5
2023,f,24,COG,4
2023,m,16,BRA,10
2023,m,31,DOM,1
2023,m,43,CHE,15
2023,f,110,UKR,1
2023,f,20,IRN,20
2023,f,46,KOSOVO,4
2023,m,27,GNQ,1
2023,f,75,ARM,25
2023,m,2,IDN,3
2023,m,8,GRC,7
2023,m,24,CHL,2
2023,f,10,PHL,2
2023,f,27,KNA,1
2023,f,16,BGD,2
2023,f,27,COD,14
2023,m,67,DZA,13
2023,m,66,AZE,8
2023,f,43,CAN,23
2023,m,54,GHA,1
2023,f,36,PRT,20
2023,f,47,ZWE,10
2023,f,33,ISR,16
2023,f,9,EGY,9
2023,f,45,LBY,3
2023,f,73,CAN,5
2023,m,57,ALB,10
2023,f,36,GMB,2
2023,f,75,YUG,1
2023,f,31,AFG,6
2023,f,9,ZAF,2
2023,f,127,UNKNOWN,8
2023,m,12,KAZ,12
2023,f,7,YEM,2
2023,m,23,MKD,5
2023,f,16,YEM,2
2023,m,69,CHL,1
2023,f,25,BGD,30
2023,m,66,HUN,21
2023,m,23,NIC,5
2023,m,6,COD,2
2023,f,68,FIN,9
2023,f,38,AGO,9
2023,m,67,PHL,4
2023,m,36,CRI,7
2023,f,59,ISR,5
2023,f,13,PAK,6
2023,f,66,DNK,13
2023,m,41,KOSOVO,34
2023,m,56,TKM,5
2023,m,34,MUS,3
2023,f,123,RUS,4
2023,f,72,UNKNOWN,12
2023,m,23,PRY,1
2023,f,48,HRV,12
2023,f,26,COD,10
2023,m,7,LBN,1
2023,f,76,MNG,7
2023,f,78,FRA,8
2023,f,46,TKM,13
2023,m,46,CHL,8
2023,f,102,BLR,4
2023,f,60,HUN,13
2023,f,0,LVA,5
2023,m,56,PER,8
2023,f,38,AUS,10
2023,f,10,NPL,6
2023,m,57,SRB,41
2023,f,33,ECU,5
2023,f,48,VEN,5
2023,m,33,MMR,1
2023,m,72,UNKNOWN,7
2023,m,10,ZAF,2
2023,f,12,ALB,1
2023,m,34,GTM,4
2023,f,7,IRQ,7
2023,f,55,PAN,1
2023,f,55,PAK,3
2023,m,26,MOZ,7
2023,m,48,LKA,29
2023,f,15,GBR,23
2023,m,20,ISR,6
2023,m,27,YEM,8
2023,f,38,TJK,10
2023,f,53,FIN,13
2023,m,52,ARG,7
2023,f,61,IRL,2
2023,f,13,PRK,1
2023,f,63,THA,7
2023,m,109,GRC,10
2023,m,7,HUN,8
2023,m,38,MNE,7
2023,m,13,SYR,6
2023,m,11,ARM,22
2023,m,26,PRK,1
2023,m,25,SLE,3
2023,f,31,ARG,13
2023,f,36,MNE,1
2023,f,53,AFG,5
2023,f,2,LVA,3
2023,f,4,ERI,1
2023,m,27,HND,2
2023,f,58,CZE,23
2023,m,78,BLR,23
2023,f,6,SRB,5
2023,f,41,MLT,2
2023,m,75,GRC,8
2023,f,42,PRK,4
2023,m,53,NPL,19
2023,f,96,UNKNOWN,6
2023,m,49,ARG,16
2023,m,41,EST,15
2023,m,34,NZL,3
2023,f,33,GAB,2
2023,m,80,TUN,1
2023,f,21,KEN,9
2023,m,42,MDV,1
2023,m,69,IRQ,10
2023,f,40,CUB,4
2023,m,61,PRT,23
2023,f,80,IND,3
2023,m,59,CAN,21
2023,f,45,ARG,5
2023,m,74,JOR,3
2023,m,87,BRA,1
2023,f,21,PAK,12
2023,f,20,PER,7
2023,m,31,CHL,7
2023,m,22,URY,3
2023,m,18,SVK,5
2023,m,79,SVK,4
2023,m,82,BEL,7
2023,f,74,SVK,3
2023,m,74,PRT,3
2023,m,78,GRC,18
2023,m,45,COG,6
2023,m,46,NIC,2
2023,f,43,MLT,2
2023,m,6,TJK,8
2023,m,10,BIH,1
2023,m,63,SVN,6
2023,f,86,KAZ,5
2023,m,19,SOM,1
2023,m,38,YUG,2
2023,f,0,LBY,1
2023,f,32,TKM,14
2023,f,24,MNE,8
2023,f,59,HUN,11
2023,f,18,IDN,6
2023,m,23,GTM,18
2023,f,0,CHN,15
2023,f,81,AUT,14
2023,m,11,LTU,16
2023,f,26,MUS,4
2023,m,30,CHE,12
2023,m,68,ARM,25
2023,m,13,HRV,5
2023,f,12,BEL,11
2023,f,62,CAN,8
2023,m,68,MAR,2
2023,f,13,AZE,15
2023,m,73,BIH,2
2023,f,36,UNKNOWN,2
2023,m,53,CHL,6
2023,f,46,AZE,18
2023,m,30,MMR,1
2023,f,19,DZA,4
2023,m,24,JAM,2
2023,f,56,SRB,3
2023,f,63,ISR,7
2023,m,14,PAK,4
2023,m,2,ARM,15
2023,f,26,LVA,15
2023,f,71,UNKNOWN,7
2023,m,64,EGY,8
2023,m,17,SRB,4
2023,f,62,VEN,2
2023,f,38,CHE,4
2023,m,39,BEN,2
2023,m,88,RUS,6
2023,m,24,PSE,7
2023,f,95,CZE,1
2023,m,25,SEN,1
2023,m,52,LBY,6
2023,f,102,ISR,3
2023,m,84,VNM,7
2023,f,28,TZA,20
2023,f,31,SYR,8
2023,m,32,YUG,2
2023,f,31,HND,2
2023,m,0,JOR,1
2023,m,26,THA,11
2023,m,41,CUB,18
2023,m,59,TJK,9
2023,f,58,PRT,13
2023,f,28,DZA,18
2023,m,66,PAK,7
2023,f,63,HRV,2
2023,m,96,AUS,2
2023,f,42,ALB,17
2023,f,9,JOR,2
2023,m,5,HRV,3
2023,m,11,THA,1
2023,f,71,KOR,4
2023,f,13,MNG,5
2023,f,56,PRT,12
2023,f,10,CZE,18
2023,f,112,SWE,1
2023,f,1,ESP,9
2023,f,67,KAZ,5
2023,m,103,LTU,1
2023,f,48,MUS,1
2023,f,72,JPN,6
2023,m,14,SWE,9
2023,m,53,LAO,1
2023,m,66,CZE,29
2023,f,27,MMR,3
2023,f,67,ROU,8
2023,f,18,CHL,3
2023,f,73,DNK,11
2023,f,111,DEU,3
2023,m,18,NIC,1
2023,f,103,YUG,1
2023,m,75,SVK,5
2023,m,41,BIH,15
2023,m,11,AUT,5
2023,f,17,ESP,17
2023,m,47,JOR,15
2023,m,77,TUR,7
2023,f,75,ESP,2
2023,m,30,CIV,4
2023,m,104,DEU,8
2023,m,24,AUS,8
2023,m,98,HRV,1
2023,m,63,CRI,2
2023,m,90,IND,2
2023,m,9,BRA,12
2023,f,76,UNKNOWN,3
2023,f,65,LTU,28
2023,m,18,EGY,18
2023,m,18,BEL,7
2023,m,38,BDI,2
2023,f,78,MNG,3
2023,f,48,NGA,6
2023,m,24,MLT,2
2023,m,25,SVN,10
2023,f,63,CZE,9
2023,f,32,PER,15
2023,m,48,SGP,2
2023,f,23,MDV,1
2023,m,1,SVN,3
2023,f,27,CHL,2
2023,f,121,USA,1
2023,m,103,UKR,2
2023,m,35,SLE,4
2023,f,12,HRV,1
2023,f,19,EGY,9
2023,m,21,DJI,1
2023,m,59,MLT,4
2023,f,20,COD,6
2023,f,23,GRC,46
2023,f,59,CUB,5
2023,m,58,TJK,7
2023,f,69,SVK,12
2023,m,63,LBN,5
2023,m,0,ZWE,16
2023,f,51,KGZ,11
2023,f,103,FRA,3
2023,f,27,KOSOVO,3
2023,m,36,MOZ,1
2023,f,7,EGY,12
2023,m,105,SWE,2
2023,m,75,LTU,5
2023,f,35,LUX,1
2023,m,5,ZWE,7
2023,f,60,SYR,8
2023,f,73,GBR,14
2023,m,17,DOM,1
2023,f,18,SVK,7
2023,f,14,COL,7
2023,f,47,CMR,3
2023,m,95,SWE,3
2023,f,12,UNKNOWN,1
2023,f,74,DNK,12
2023,m,6,BRA,12
2023,m,45,LBY,10
2023,f,44,UGA,5
2023,m,69,VAT,1
2023,f,29,PRK,12
2023,f,3,DZA,2
2023,m,7,MKD,2
2023,f,31,DZA,7
2023,f,78,SGP,1
2023,f,65,AUS,3
2023,m,9,EST,3
2023,m,27,ZAF,14
2023,m,84,TUR,6
2023,m,23,HND,3
2023,m,81,LBY,1
2023,m,67,MDA,27
2023,m,100,DEU,19
2023,f,45,TWN,4
2023,m,6,ALB,2
2023,f,37,EGY,16
2023,f,44,CHE,6
2023,f,88,UZB,1
2023,f,32,HUN,46
2023,f,37,KOSOVO,7
2023,f,7,GRC,6
2023,f,45,VEN,3
2023,m,44,KWT,2
2023,m,57,MEX,9
2023,f,8,ISR,4
2023,f,39,ARG,14
2023,f,25,MWI,2
2023,m,60,AGO,3
2023,f,84,CHE,2
2023,f,49,SGP,1
2023,f,43,ALB,10
2023,m,12,GBR,20
2023,m,6,CZE,9
2023,m,51,MDV,1
2023,f,29,VEN,12
2023,m,52,SEN,5
2023,m,15,KHM,1
2023,m,46,GMB,1
2023,m,39,CYP,4
2023,m,55,MNE,4
2023,f,57,UZB,5
2023,f,55,ZAF,3
2023,m,36,CHE,15
2023,f,49,FIN,9
2023,m,48,PRK,26
2023,f,4,HRV,3
2023,f,28,LBN,8
2023,m,21,MOZ,17
2023,m,3,VEN,2
2023,m,89,IDN,1
2023,f,69,PER,1
2023,f,88,UNKNOWN,17
2023,m,89,HRV,1
2023,m,12,KNA,1
2023,f,13,ZAF,1
2023,m,27,UGA,13
2023,f,24,PSE,1
2023,m,31,URY,3
2023,m,16,IRQ,12
2023,f,16,GBR,20
2023,f,34,HND,2
2023,m,7,ESP,15
2023,f,76,ITA,9
2023,f,51,JPN,41
2023,m,26,YEM,12
2023,f,3,SYR,5
2023,f,40,MKD,10
2023,m,11,ISR,11
2023,m,6,KAZ,10
2023,m,47,VAT,3
2023,f,76,ROU,7
2023,f,45,NGA,8
2023,m,64,NZL,4
2023,f,38,UGA,11
2023,f,29,GTM,2
2023,m,7,UNKNOWN,2
2023,m,33,MUS,3
2023,f,79,ARM,10
2023,f,26,NER,3
2023,f,70,CYP,1
2023,f,19,IRL,14
2023,f,23,MAR,39
2023,m,85,SRB,2
2023,f,1,ZAF,1
2023,f,11,BEL,5
2023,m,71,EST,1
2023,f,48,SDN,1
2023,f,70,ITA,13
2023,f,47,BWA,1
2023,m,0,PRT,8
2023,m,68,NZL,1
2023,f,58,HUN,7
2023,f,40,IRQ,10
2023,f,49,CYP,1
2023,m,61,PRK,7
2023,m,6,IRN,6
2023,m,87,VNM,5
2023,f,99,SWE,4
2023,m,70,CHE,16
2023,m,79,LTU,2
2023,f,19,ISR,5
2023,f,37,UGA,16
2023,f,50,IDN,17
2023,m,48,LBN,16
2023,f,41,ZAF,12
2023,m,14,PER,1
2023,f,26,EGY,20
2023,m,13,AUT,4
2023,f,21,THA,13
2023,m,50,TWN,9
2023,f,18,CZE,14
2023,m,48,YUG,1
2023,f,38,CHL,3
2023,f,5,SEN,2
2023,m,10,GRC,5
2023,m,29,SEN,4
2023,m,29,GTM,17
2023,m,86,ARM,3
2023,m,36,AGO,10
2023,m,14,CZE,25
2023,m,69,LUX,3
2023,m,4,NPL,7
2023,f,25,FIN,13
2023,f,67,CAN,10
2023,f,16,IDN,1
2023,f,24,VEN,10
2023,m,33,ECU,5
2023,m,46,VAT,3
2023,f,102,UKR,4
2023,m,72,CMR,1
2023,m,57,PHL,33
2023,m,80,RUS,11
2023,m,47,ETH,7
2023,f,27,LBY,5
2023,m,0,COL,7
2023,m,78,TUR,3
2023,m,18,YEM,4
2023,f,17,UNKNOWN,10
2023,m,52,ZWE,11
2023,m,20,NOR,5
2023,m,32,MUS,6
2023,f,26,DNK,14
2023,m,52,CMR,3
2023,m,23,BIH,10
2023,f,70,SVK,9
2023,f,85,SYR,3
2023,m,35,LKA,21
2023,f,61,TKM,2
2023,f,40,PRY,1
2023,f,32,BOL,3
2023,m,57,UNKNOWN,10
2023,m,44,LBY,12
2023,m,22,MOZ,12
2023,m,30,CHL,5
2023,f,23,AUT,15
2023,m,34,MDG,2
2023,m,39,YEM,7
2023,f,41,HTI,1
2023,m,55,ZAF,8
2023,f,56,IRQ,8
2023,m,68,UZB,4
2023,m,81,CHE,4
2023,f,4,SAU,5
2023,m,17,ESP,13
2023,m,45,UNKNOWN,12
2023,f,4,PRT,9
2023,f,74,AUS,4
2023,m,83,SYR,4
2023,f,26,LBN,12
2023,m,3,ESP,9
2023,m,43,CRI,7
2023,f,19,MWI,1
2023,m,43,SYR,30
2023,m,79,DNK,17
2023,f,19,SRB,5
2023,m,81,DZA,2
2023,m,47,ARG,10
2023,m,5,AUS,4
2023,f,20,KOSOVO,1
2023,f,27,SLE,1
2023,m,68,PRK,5
2023,f,62,AGO,1
2023,f,47,HRV,9
2023,m,0,DEU,10
2023,m,22,NZL,1
2023,m,61,BIH,6
2023,f,96,UNKNOWN,4
2023,m,24,CYP,5
2023,f,53,VEN,1
2023,m,82,IND,3
2023,m,44,LBN,17
2023,m,20,BDI,4
2023,m,16,FIN,5
2023,m,78,BIH,2
2023,m,0,TUN,8
2023,m,99,UNKNOWN,10
2023,m,34,COG,6
2023,f,1,HRV,2
2023,m,55,TWN,5
2023,m,91,YUG,3
2023,m,36,AUS,21
2023,f,24,MEX,16
2023,m,41,RWA,11
2023,f,36,TZA,3
2023,f,68,CAN,10
2023,m,45,TWN,22
2023,m,87,UZB,2
2023,m,47,PRK,25
2023,f,43,AFG,2
2023,f,78,ARM,9
2023,f,106,ISR,2
2023,m,34,GMB,4
2023,m,77,MEX,2
2023,m,67,YUG,4
2023,m,77,PAK,1
2023,m,95,UNKNOWN,4
2023,m,81,VAT,3
2023,f,102,USA,5
2023,m,76,VNM,16
2023,f,93,UNKNOWN,20
2023,f,2,CZE,9
2023,m,40,CMR,23
2023,m,56,MYS,1
2023,m,83,VNM,12
2023,f,86,GBR,3
2023,f,69,ROU,7
2023,m,89,UNKNOWN,10
2023,f,88,KAZ,5
2023,f,0,IRQ,3
2023,m,47,LBN,14
2023,m,29,MLI,1
2023,m,56,CHE,16
2023,m,15,AFG,9
2023,f,2,TKM,2
2023,m,86,IND,1
2023,m,81,KOR,2
2023,f,33,GTM,1
2023,m,63,GRC,33
2023,f,34,LKA,5
2023,m,1,MNG,4
2023,m,52,TZA,1
2023,f,40,ECU,4
2023,m,102,HUN,1
2023,f,50,SRB,2
2023,m,74,LTU,5
2023,m,64,HRV,9
2023,m,74,AUS,5
2023,m,12,AUT,9
2023,f,39,CUB,7
2023,m,83,CHN,6
2023,f,76,MDA,5
2023,m,31,LBR,2
2023,f,38,LUX,1
2023,f,10,ARG,7
2023,m,64,MYS,2
2023,m,56,ECU,1
2023,f,37,SRB,17
2023,f,5,MNG,8
2023,f,75,GEO,3
2023,f,101,CZE,3
2023,m,53,MLT,7
2023,m,1,BEL,1
2023,f,82,BEL,1
2023,m,28,BOL,5
2023,m,54,AGO,2
2023,m,27,SOM,7
2023,m,106,SWE,1
2023,m,3,KGZ,2
2023,m,119,GRC,4
2023,m,13,CZE,17
2023,f,54,MAR,2
2023,f,74,GEO,5
2023,m,96,YUG,1
2023,m,42,MUS,2
2023,m,37,NIC,2
2023,m,59,COL,7
2023,m,13,SVK,14
2023,m,60,TKM,4
2023,m,52,TUN,12
2023,m,11,SDN,1
2023,m,80,CHL,4
2023,m,69,DZA,11
2023,f,31,MNE,6
2023,m,45,GNB,1
2023,f,18,IRL,9
2023,f,73,BEL,3
2023,m,7,ITA,13
2023,f,24,LBN,9
2023,f,48,PER,5
2023,f,44,IRQ,10
2023,m,46,ISL,2
2023,m,15,UZB,7
2023,m,53,MYS,2
2023,f,14,SVN,3
2023,m,2,SWE,2
2023,m,34,UGA,10
2023,m,24,LBR,2
2023,m,1,SRB,4
2023,f,55,YUG,1
2023,m,57,MKD,13
2023,f,34,SRB,18
2023,f,66,BEL,8
2023,m,82,GHA,1
2023,m,59,KEN,3
2023,m,78,FIN,6
2023,f,25,IRL,13
2023,f,7,ISR,11
2023,m,36,HTI,2
2023,f,22,COG,6
2023,m,62,MOZ,2
2023,f,18,PAK,6
2023,f,69,EST,1
2023,f,47,SYR,6
2023,m,64,UNKNOWN,4
2023,f,29,KOSOVO,5
2023,m,72,LBN,4
2023,m,94,UKR,4
2023,f,16,ITA,17
2023,m,79,GRC,11
2023,f,34,SYR,13
2023,m,38,MKD,16
2023,m,67,MKD,3
2023,m,38,CIV,6
2023,m,18,AUT,11
2023,m,77,LBN,3
2023,f,34,MKD,11
2023,f,19,AUT,10
2023,f,51,CAN,9
2023,f,55,UNKNOWN,4
2023,f,49,PAK,6
2023,m,23,LKA,10
2023,f,93,GRC,13
2023,f,53,ECU,1
2023,f,58,IRQ,3
2023,m,58,ZAF,4
2023,m,56,KOSOVO,7
2023,m,32,EST,19
2023,m,21,PER,14
2023,f,29,SLV,2
2023,f,62,NZL,3
2023,f,82,ZWE,1
2023,f,63,CAN,8
2023,m,25,NER,7
2023,f,0,IRL,2
2023,f,43,IRQ,8
2023,m,26,EST,15
2023,f,50,BIH,3
2023,f,72,MEX,2
2023,m,116,GRC,3
2023,m,68,YUG,1
2023,f,30,BEL,9
2023,m,23,BDI,4
2023,m,26,CHL,2
2023,m,74,ROU,12
2023,m,7,USA,21
2023,f,41,URY,2
2023,f,34,UNKNOWN,2
2023,f,12,IRL,6
2023,m,44,ZMB,2
2023,f,20,DZA,12
2023,f,68,ZAF,2
2023,m,62,FIN,15
2023,f,9,TJK,4
2023,f,24,UGA,5
2023,m,2,AGO,2
2023,f,19,JAM,1
2023,f,49,PER,7
2023,m,4,AUT,7
2023,m,61,ZAF,5
2023,m,8,JPN,15
2023,f,36,SVN,8
2023,f,26,NZL,1
2023,f,78,GRC,10
2023,f,64,MNG,12
2023,f,90,UNKNOWN,3
2023,f,42,SEN,4
2023,m,85,IRQ,8
2023,m,104,BLR,1
2023,f,27,CAN,22
2023,f,22,MKD,5
2023,m,48,KNA,2
2023,f,85,USA,12
2023,f,108,UNKNOWN,2
2023,f,71,DNK,17
2023,m,120,DEU,1
2023,f,26,AGO,10
2023,m,5,PAK,12
2023,f,29,HND,2
2023,m,67,LBN,2
2023,m,40,LBN,22
2023,m,74,ESP,14
2023,f,8,LVA,5
2023,f,31,CMR,11
2023,m,19,SWE,8
2023,m,43,SVN,19
2023,f,93,BLR,7
2023,f,69,JPN,9
2023,f,29,COD,5
2023,f,9,CHE,5
2023,f,63,TUR,11
2023,f,68,JPN,11
2023,m,74,TJK,1
2023,f,57,NPL,6
2023,m,129,UNKNOWN,1
2023,f,24,MLI,5
2023,m,77,BEL,17
2023,f,25,MUS,1
2023,f,46,ETH,3
2023,f,51,CHE,9
2023,m,19,AFG,17
2023,f,40,YUG,7
2023,m,44,PRY,2
2023,m,77,ROU,1
2023,m,67,KOSOVO,1
2023,m,5,JOR,1
2023,f,47,NPL,16
2023,f,53,BRA,10
2023,m,45,IRN,24
2023,m,55,IRN,15
2023,m,24,GMB,4
2023,f,36,MMR,1
2023,m,19,MYS,3
2023,m,83,AUT,11
2023,f,82,IRQ,3
2023,m,56,YEM,11
2023,f,68,AUS,6
2023,f,24,PAN,1
2023,f,1,AZE,17
2023,f,2,DZA,2
2023,m,66,YUG,3
2023,f,36,BIH,4
2023,m,39,NIC,4
2023,f,85,MNG,5
2023,m,66,UZB,6
2023,m,27,CYP,6
2023,f,80,VNM,15
2023,f,28,CRI,9
2023,m,61,CAN,15
2023,f,1,EST,1
2023,m,10,PAK,9
2023,m,92,NLD,2
2023,m,89,AUT,4
2023,m,41,CYP,3
2023,f,18,THA,9
2023,f,81,ITA,3
2023,m,11,YEM,1
2023,f,113,UNKNOWN,4
2023,f,44,COG,3
2023,f,50,SYR,2
2023,m,17,DZA,1
2023,m,32,HRV,29
2023,f,26,OMN,1
2023,f,4,BEL,4
2023,f,35,DOM,2
2023,f,44,MNG,19
2023,m,83,UGA,1
2023,m,92,CZE,2
2023,m,4,MAR,1
2023,f,16,JOR,2
2023,f,25,BIH,7
2023,m,56,MEX,7
2023,f,18,JPN,14
2023,m,45,MNE,4
2023,f,64,MAR,1
2023,m,9,NLD,14
2023,f,20,BRA,8
2023,m,41,SVN,14
2023,m,70,UNKNOWN,5
2023,f,36,UGA,11
2023,f,46,NOR,28
2023,m,16,BGD,5
2023,f,30,LAO,2
2023,m,1,GBR,10
2023,f,75,FRA,16
2023,m,43,GTM,5
2023,m,63,IDN,1
2023,f,50,COG,3
2023,f,24,TTO,1
2023,m,47,PSE,3
2023,f,8,BRA,12
2023,f,84,BLR,26
2023,m,13,DNK,7
2023,f,20,THA,7
2023,m,32,JAM,2
2023,f,8,NER,1
2023,f,65,SVN,1
2023,m,20,EST,4
2023,f,39,VEN,10
2023,f,26,CMR,6
2023,m,57,IDN,4
2023,m,53,KOSOVO,6
2023,f,108,GBR,2
2023,m,9,LVA,9
2023,f,102,SWE,6
2023,m,75,ARM,13
2023,m,2,BGD,14
2023,m,50,CHE,19
2023,m,54,KOSOVO,10
2023,m,64,ECU,2
2023,f,71,LVA,4
2023,f,28,URY,1
2023,m,76,IND,11
2023,m,75,CZE,9
2023,f,7,ITA,14
2023,f,31,GTM,3
2023,m,68,CHL,1
2023,f,32,ZAF,25
2023,m,38,YUG,1
2023,f,2,LTU,5
2023,m,20,GTM,10
2023,m,18,IRQ,7
2023,f,32,ECU,6
2023,f,24,CUB,8
2023,f,78,KOR,2
2023,m,10,PRT,8
2023,f,39,BTN,1
2023,m,6,GRC,6
2023,m,63,BRA,7
2023,m,27,BIH,16
2023,f,61,NOR,7
2023,m,50,ECU,4
2023,m,58,CUB,3
2023,m,19,MMR,7
2023,m,8,ISR,5
2023,m,48,EST,13
2023,f,52,YUG,1
2023,f,76,SYR,2
2023,f,79,ZAF,2
2023,m,17,AUT,8
2023,f,67,IRL,1
2023,f,46,IRN,13
