year,type,group,sex,age,citizenship,count
2023,disability.pension,employees,m,22,GEO,410
2023,disability.pension,employees,m,30,GEO,580
2023,disability.pension,employees,m,45,ARM,44
2023,disability.pension,employees,m,42,TUR,191
2023,disability.pension,employees,m,42,ARM,54
2023,disability.pension,employees,m,36,UKR,1742
2023,disability.pension,employees,m,52,BLR,144
2023,disability.pension,employees,m,26,BGD,186
2023,disability.pension,employees,m,24,BGD,112
2023,disability.pension,employees,m,28,BGD,215
2023,disability.pension,employees,m,40,PHL,330
2023,disability.pension,employees,m,29,IRQ,17
2023,disability.pension,employees,f,55,UKR,1110
2023,disability.pension,employees,m,45,GBR,50
2023,disability.pension,employees,m,31,GEO,88
2023,disability.pension,employees,m,23,BLR,252
2023,disability.pension,employees,m,34,RUS,227
2023,disability.pension,employees,m,40,LTU,2
2023,disability.pension,employees,m,47,UKR,159
2023,disability.pension,employees,f,25,KAZ,41
2023,disability.pension,employees,f,49,LTU,13
2023,disability.pension,employees,m,47,ITA,97
2023,disability.pension,employees,m,35,DEU,54
2023,disability.pension,employees,m,34,BRA,58
2023,disability.pension,employees,f,31,BLR,162
2023,disability.pension,employees,m,61,RUS,41
2023,disability.pension,employees,m,42,SVK,44
2023,disability.pension,employees,m,30,SVK,27
2023,disability.pension,employees,m,24,GEO,456
2023,disability.pension,employees,f,68,RUS,7
2023,disability.pension,employees,m,44,LTU,22
2023,disability.pension,employees,f,59,BLR,8
2023,disability.pension,employees,f,35,RUS,2
2023,disability.pension,employees,m,30,ARM,59
2023,disability.pension,employees,m,26,MAR,41
2023,disability.pension,employees,m,43,RUS,127
2023,disability.pension,employees,m,68,BLR,26
2023,disability.pension,employees,m,59,BLR,32
2023,disability.pension,employees,m,65,BLR,8
2023,disability.pension,employees,m,42,DNK,3
2023,disability.pension,employees,m,57,LTU,10
2023,disability.pension,employees,f,36,RUS,28
2023,disability.pension,employees,m,25,KAZ,68
2023,disability.pension,employees,f,60,BLR,89
2023,disability.pension,employees,m,28,TKM,166
2023,disability.pension,employees,m,32,PRT,58
2023,disability.pension,employees,m,27,TKM,116
2023,disability.pension,employees,m,22,UKR,816
2023,disability.pension,employees,f,50,MNG,4
2023,disability.pension,employees,m,52,MNG,2
2023,disability.pension,employees,m,33,RUS,236
2023,disability.pension,employees,m,29,LVA,13
2023,disability.pension,employees,m,26,RUS,141
2023,disability.pension,employees,m,48,FRA,33
2023,disability.pension,employees,m,47,VNM,125
2023,disability.pension,employees,m,41,VNM,191
2023,disability.pension,employees,m,26,UZB,121
2023,disability.pension,employees,m,21,RUS,53
2023,disability.pension,employees,f,32,IDN,40
2023,disability.pension,employees,f,26,IDN,63
2023,disability.pension,employees,f,22,IDN,63
2023,disability.pension,employees,f,49,IDN,9
2023,disability.pension,employees,f,48,IDN,13
2023,disability.pension,employees,f,21,IDN,39
2023,disability.pension,employees,f,36,IDN,33
2023,disability.pension,employees,f,69,USA,2
2023,disability.pension,employees,m,55,BGD,3
2023,disability.pension,employees,m,47,BGD,38
2023,disability.pension,employees,m,33,BGD,185
2023,disability.pension,employees,m,39,BGD,183
2023,disability.pension,employees,m,77,RUS,2
2023,disability.pension,employees,m,45,ROU,102
2023,disability.pension,employees,m,33,HRV,16
2023,disability.pension,employees,f,36,LTU,33
2023,disability.pension,employees,m,44,ARM,61
2023,disability.pension,employees,m,27,TUR,417
2023,disability.pension,employees,m,27,RUS,167
2023,disability.pension,employees,m,50,LVA,13
2023,disability.pension,employees,m,29,HRV,13
2023,disability.pension,employees,m,71,LTU,1
2023,disability.pension,employees,m,50,GEO,413
2023,disability.pension,employees,m,33,ESP,100
2023,disability.pension,employees,m,33,MDA,324
2023,disability.pension,employees,m,20,MDA,160
2023,disability.pension,employees,f,42,MDA,113
2023,disability.pension,employees,m,5,BLR,2
2023,disability.pension,employees,m,23,GEO,56
2023,disability.pension,employees,m,31,AUT,6
2023,disability.pension,employees,m,49,UKR,904
2023,disability.pension,employees,f,52,UKR,1478
2023,disability.pension,employees,f,63,UKR,1264
2023,disability.pension,employees,f,70,UKR,183
2023,disability.pension,employees,f,33,UKR,1736
2023,disability.pension,employees,m,70,UKR,111
2023,disability.pension,employees,f,67,UKR,392
2023,disability.pension,employees,f,44,UKR,2102
2023,disability.pension,employees,m,28,GEO,623
2023,disability.pension,employees,m,20,GEO,308
2023,disability.pension,employees,m,41,GEO,551
2023,disability.pension,employees,f,54,MDA,10
2023,disability.pension,employees,f,45,GEO,32
2023,disability.pension,employees,f,34,GEO,105
2023,disability.pension,employees,f,0,UKR,12
2023,disability.pension,employees,f,72,UKR,114
2023,disability.pension,employees,f,38,LTU,25
2023,disability.pension,employees,m,38,RUS,198
2023,disability.pension,employees,m,23,UKR,1032
2023,disability.pension,employees,m,45,LTU,17
2023,disability.pension,employees,m,48,LTU,9
2023,disability.pension,employees,m,26,LTU,18
2023,disability.pension,employees,m,50,PRT,30
2023,disability.pension,employees,m,37,DEU,50
2023,disability.pension,employees,m,40,ROU,102
2023,disability.pension,employees,m,32,ROU,112
2023,disability.pension,employees,m,29,SVK,25
2023,disability.pension,employees,m,26,ROU,98
2023,disability.pension,employees,f,64,UKR,956
2023,disability.pension,employees,m,32,DEU,6
2023,disability.pension,employees,f,34,BEL,3
2023,disability.pension,employees,m,29,IND,856
2023,disability.pension,employees,m,31,NPL,301
2023,disability.pension,employees,m,28,IND,928
2023,disability.pension,employees,m,23,IND,325
2023,disability.pension,employees,m,26,IND,717
2023,disability.pension,employees,m,31,MDA,290
2023,disability.pension,employees,m,51,UKR,820
2023,disability.pension,employees,m,54,UKR,650
2023,disability.pension,employees,f,50,LTU,17
2023,disability.pension,employees,m,45,PHL,246
2023,disability.pension,employees,m,48,PHL,188
2023,disability.pension,employees,m,50,MDA,203
2023,disability.pension,employees,m,37,TKM,6
2023,disability.pension,employees,m,43,PHL,342
2023,disability.pension,employees,m,30,TKM,122
2023,disability.pension,employees,m,29,GEO,569
2023,disability.pension,employees,m,50,AZE,32
2023,disability.pension,employees,m,42,PHL,326
2023,disability.pension,employees,m,36,PHL,280
2023,disability.pension,employees,m,33,TKM,107
2023,disability.pension,employees,m,45,TKM,40
2023,disability.pension,employees,m,36,TKM,101
2023,disability.pension,employees,m,28,PHL,104
2023,disability.pension,employees,m,37,IDN,114
2023,disability.pension,employees,m,39,TKM,74
2023,disability.pension,employees,m,31,TKM,111
2023,disability.pension,employees,m,46,TKM,35
2023,disability.pension,employees,m,45,TKM,3
2023,disability.pension,employees,m,42,TKM,49
2023,disability.pension,employees,m,24,TKM,45
2023,disability.pension,employees,m,36,TKM,12
2023,disability.pension,employees,m,43,TKM,44
2023,disability.pension,employees,m,51,TKM,2
2023,disability.pension,employees,m,26,TKM,145
2023,disability.pension,employees,m,40,TKM,51
2023,disability.pension,employees,m,48,TKM,25
2023,disability.pension,employees,m,29,TKM,132
2023,disability.pension,employees,m,41,TKM,74
2023,disability.pension,employees,m,34,TKM,117
2023,disability.pension,employees,m,29,TKM,10
2023,disability.pension,employees,m,46,UZB,168
2023,disability.pension,employees,m,52,PHL,81
2023,disability.pension,employees,m,28,UZB,171
2023,disability.pension,employees,m,23,NPL,204
2023,disability.pension,employees,m,32,PHL,202
2023,disability.pension,employees,m,32,TKM,10
2023,disability.pension,employees,m,32,TKM,100
2023,disability.pension,employees,m,50,TKM,11
2023,disability.pension,employees,m,32,UZB,42
2023,disability.pension,employees,m,30,UZB,198
2023,disability.pension,employees,m,28,TUR,380
2023,disability.pension,employees,m,25,TKM,115
2023,disability.pension,employees,m,29,TUR,447
2023,disability.pension,employees,m,49,PHL,147
2023,disability.pension,employees,m,32,LTU,36
2023,disability.pension,employees,m,55,LTU,10
2023,disability.pension,employees,f,28,CHN,66
2023,disability.pension,employees,f,32,BLR,126
2023,disability.pension,employees,f,42,ARM,31
2023,disability.pension,employees,m,39,VNM,161
2023,disability.pension,employees,f,22,VNM,81
2023,disability.pension,employees,f,31,VNM,87
2023,disability.pension,employees,m,54,VNM,64
2023,disability.pension,employees,f,54,VNM,43
2023,disability.pension,employees,f,23,RUS,68
2023,disability.pension,employees,m,31,RUS,177
2023,disability.pension,employees,m,29,ESP,71
2023,disability.pension,employees,m,25,IND,560
2023,disability.pension,employees,m,31,CZE,23
2023,disability.pension,employees,m,79,BLR,1
2023,disability.pension,employees,m,50,ITA,84
2023,disability.pension,employees,m,56,MDA,90
2023,disability.pension,employees,m,44,MDA,251
2023,disability.pension,employees,m,40,MDA,288
2023,disability.pension,employees,m,51,MDA,176
2023,disability.pension,employees,m,55,MDA,107
2023,disability.pension,employees,m,41,KAZ,65
2023,disability.pension,employees,m,59,RUS,43
2023,disability.pension,employees,f,30,UKR,1792
2023,disability.pension,employees,m,60,UKR,288
2023,disability.pension,employees,m,75,BLR,2
2023,disability.pension,employees,m,67,BLR,6
2023,disability.pension,employees,f,36,VNM,110
2023,disability.pension,employees,m,29,VNM,168
2023,disability.pension,employees,m,25,USA,24
2023,disability.pension,employees,f,44,RUS,113
2023,disability.pension,employees,m,30,PRT,56
2023,disability.pension,employees,m,32,SVK,30
2023,disability.pension,employees,m,50,SVK,15
2023,disability.pension,employees,f,36,BLR,18
2023,disability.pension,employees,m,66,BLR,40
2023,disability.pension,employees,m,39,BRA,30
2023,disability.pension,employees,m,49,HUN,15
2023,disability.pension,employees,m,56,HUN,9
2023,disability.pension,employees,f,75,HUN,6
2023,disability.pension,employees,m,50,LTU,18
2023,disability.pension,employees,m,44,BLR,5
2023,disability.pension,employees,m,36,ALB,13
2023,disability.pension,employees,m,57,GRC,9
2023,disability.pension,employees,m,40,LTU,24
2023,disability.pension,employees,m,32,ISR,10
2023,disability.pension,employees,f,35,SVK,25
2023,disability.pension,employees,f,53,DEU,11
2023,disability.pension,employees,m,56,BEL,13
2023,disability.pension,employees,f,34,RUS,173
2023,disability.pension,employees,m,30,RUS,22
2023,disability.pension,employees,f,36,BLR,102
2023,disability.pension,employees,f,44,MDA,125
2023,disability.pension,employees,f,29,IRL,3
2023,disability.pension,employees,m,55,EGY,2
2023,disability.pension,employees,m,30,ISR,3
2023,disability.pension,employees,f,25,BLR,162
2023,disability.pension,employees,m,32,UKR,1892
2023,disability.pension,employees,f,21,IND,23
2023,disability.pension,employees,f,41,LVA,3
2023,disability.pension,employees,m,23,ITA,30
2023,disability.pension,employees,m,33,UKR,1782
2023,disability.pension,employees,f,53,LTU,9
2023,disability.pension,employees,m,38,GBR,61
2023,disability.pension,employees,f,37,BLR,18
2023,disability.pension,employees,f,35,RUS,160
2023,disability.pension,employees,f,28,BLR,138
2023,disability.pension,employees,f,39,BLR,116
2023,disability.pension,employees,f,22,RWA,35
2023,disability.pension,employees,f,50,KAZ,20
2023,disability.pension,employees,m,55,ARM,37
2023,disability.pension,employees,m,21,IND,104
2023,disability.pension,employees,m,39,GBR,59
2023,disability.pension,employees,m,31,GBR,42
2023,disability.pension,employees,m,37,RUS,228
2023,disability.pension,employees,m,34,MEX,43
2023,disability.pension,employees,m,26,COL,171
2023,disability.pension,employees,f,30,LVA,11
2023,disability.pension,employees,f,43,LTU,28
2023,disability.pension,employees,f,50,BLR,21
2023,disability.pension,employees,m,32,MDA,289
2023,disability.pension,employees,m,23,LTU,23
2023,disability.pension,employees,m,29,BLR,318
2023,disability.pension,employees,m,28,UKR,12
2023,disability.pension,employees,f,53,CZE,7
2023,disability.pension,employees,m,41,MEX,2
2023,disability.pension,employees,f,44,IDN,24
2023,disability.pension,employees,f,40,IDN,34
2023,disability.pension,employees,m,29,NOR,3
2023,disability.pension,employees,m,20,IND,46
2023,disability.pension,employees,f,21,GEO,49
2023,disability.pension,employees,f,43,UKR,8
2023,disability.pension,employees,m,35,UKR,225
2023,disability.pension,employees,m,35,BLR,392
2023,disability.pension,employees,m,21,MAR,11
2023,disability.pension,employees,f,43,THA,19
2023,disability.pension,employees,m,20,EGY,14
2023,disability.pension,employees,m,39,KAZ,3
2023,disability.pension,employees,f,35,BLR,114
2023,disability.pension,employees,m,28,UKR,2104
2023,disability.pension,employees,m,27,ESP,79
2023,disability.pension,employees,m,36,ESP,106
2023,disability.pension,employees,m,20,RUS,46
2023,disability.pension,employees,m,31,ITA,138
2023,disability.pension,employees,m,21,UKR,692
2023,disability.pension,employees,m,30,AFG,22
2023,disability.pension,employees,m,20,USA,5
2023,disability.pension,employees,f,20,IND,27
2023,disability.pension,employees,f,21,ZWE,56
2023,disability.pension,employees,m,35,AZE,94
2023,disability.pension,employees,f,71,UKR,148
2023,disability.pension,employees,f,53,THA,16
2023,disability.pension,employees,f,45,THA,31
2023,disability.pension,employees,m,35,IND,871
2023,disability.pension,employees,m,1,IND,2
2023,disability.pension,employees,m,46,DEU,53
2023,disability.pension,employees,f,30,BLR,146
2023,disability.pension,employees,m,37,GBR,48
2023,disability.pension,employees,m,60,ARM,27
2023,disability.pension,employees,f,30,UKR,267
2023,disability.pension,employees,f,43,RUS,100
2023,disability.pension,employees,f,33,BLR,106
2023,disability.pension,employees,m,21,CAN,3
2023,disability.pension,employees,f,29,BLR,146
2023,disability.pension,employees,m,22,BLR,194
2023,disability.pension,employees,m,71,DEU,30
2023,disability.pension,employees,m,30,YEM,5
2023,disability.pension,employees,m,32,DEU,49
2023,disability.pension,employees,f,20,RUS,58
2023,disability.pension,employees,m,41,DZA,21
2023,disability.pension,employees,f,41,RUS,116
2023,disability.pension,employees,m,31,TUR,32
2023,disability.pension,employees,m,43,MDA,220
2023,disability.pension,employees,f,56,HUN,7
2023,disability.pension,employees,f,26,LTU,22
2023,disability.pension,employees,f,26,VNM,78
2023,disability.pension,employees,f,42,BLR,86
2023,disability.pension,employees,f,19,IND,27
2023,disability.pension,employees,m,33,NPL,224
2023,disability.pension,employees,m,19,IND,29
2023,disability.pension,employees,m,44,FRA,50
2023,disability.pension,employees,f,21,PAK,4
2023,disability.pension,employees,m,18,IND,11
2023,disability.pension,employees,m,20,SAU,1
2023,disability.pension,employees,m,24,DZA,37
2023,disability.pension,employees,m,40,BEL,13
2023,disability.pension,employees,m,40,BLR,33
2023,disability.pension,employees,m,51,UKR,162
2023,disability.pension,employees,f,39,RUS,166
2023,disability.pension,employees,f,20,NGA,5
2023,disability.pension,employees,f,29,RUS,138
2023,disability.pension,employees,m,22,SVN,1
2023,disability.pension,employees,m,32,IND,90
2023,disability.pension,employees,m,52,DEU,57
2023,disability.pension,employees,f,34,BLR,112
2023,disability.pension,employees,m,20,BLR,84
2023,disability.pension,employees,m,50,EGY,5
2023,disability.pension,employees,f,29,BGD,10
2023,disability.pension,employees,f,71,BLR,11
2023,disability.pension,employees,m,46,HRV,9
2023,disability.pension,employees,m,52,UKR,6
2023,disability.pension,employees,f,22,ZWE,79
2023,disability.pension,employees,m,45,BLR,220
2023,disability.pension,employees,m,27,NLD,14
2023,disability.pension,employees,m,51,BGD,21
2023,disability.pension,employees,m,40,BGD,171
2023,disability.pension,employees,f,33,BGD,5
