year,sex,country_code,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,country,country_code2,schengen
2023,f,IND,5,2,6,8,,2860,8992,India,IND,non-Schengen
2023,f,IOT,,,,,,,,British Indian Ocean Territory,IOT,non-Schengen
2023,f,IRL,,,,,,71,572,Ireland,IRL,non-Schengen
2023,f,IRN,,,,,,347,1008,Iran,IRN,non-Schengen
2023,f,IRQ,1,0,1,1,,58,380,Iraq,IRQ,non-Schengen
2023,f,ISL,,,,,,3,22,Iceland,ISL,Schengen
2023,f,ISR,,1,0,1,,63,534,Israel,ISR,non-Schengen
2023,f,ITA,,3,1,4,2,817,3418,Italy,ITA,Schengen
2023,f,JAM,,1,0,1,,4,28,Jamaica,JAM,non-Schengen
2023,f,JOR,,,,,,47,173,Jordan,JOR,non-Schengen
2023,f,JPN,,1,0,1,,174,1899,Japan,JPN,non-Schengen
2023,f,KAZ,8,1,6,7,2,1426,5356,Kazakhstan,KAZ,non-Schengen
2023,f,KEN,3,,,,,313,614,Kenya,KEN,non-Schengen
2023,f,KGZ,4,,,,,399,1218,Kyrgyzstan,KGZ,non-Schengen
2023,f,KHM,,,,,,8,29,Cambodia,KHM,non-Schengen
2023,f,KIR,,,,,,,,Kiribati,KIR,non-Schengen
2023,f,KNA,,,,,,,10,St. Kitts & Nevis,KNA,non-Schengen
2023,f,KOR,,0,1,1,,208,3825,South Korea,KOR,non-Schengen
2023,f,KOSOVO,,,,,,,161,KOSOVO,KOSOVO,non-Schengen
2023,f,KWT,,,,,,1,4,Kuwait,KWT,non-Schengen
2023,f,LAO,,,,,,2,18,Laos,LAO,non-Schengen
2023,f,LBN,1,1,0,1,,71,221,Lebanon,LBN,non-Schengen
2023,f,LBR,,,,,,1,4,Liberia,LBR,non-Schengen
2023,f,LBY,,,,,,8,156,Libya,LBY,non-Schengen
2023,f,LCA,,,,,,,3,St. Lucia,LCA,non-Schengen
2023,f,LIE,,,,,,,1,Liechtenstein,LIE,Schengen
2023,f,LKA,,,,,,72,189,Sri Lanka,LKA,non-Schengen
2023,f,LSO,,,,,,,4,Lesotho,LSO,non-Schengen
2023,f,LTU,,4,2,6,1,907,3154,Lithuania,LTU,Schengen
2023,f,LUX,,,,,,4,25,Luxembourg,LUX,Schengen
2023,f,LVA,,7,2,9,,357,1224,Latvia,LVA,Schengen
2023,f,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2023,f,MAR,2,,,,,186,545,Morocco,MAR,non-Schengen
2023,f,MCO,,,,,,,3,Monaco,MCO,non-Schengen
2023,f,MDA,44,30,34,64,4,4609,17817,Moldova,MDA,non-Schengen
2023,f,MDG,,,,,,10,43,Madagascar,MDG,non-Schengen
2023,f,MDV,,,,,,,1,Maldives,MDV,non-Schengen
2023,f,MEX,,,,,,249,853,Mexico,MEX,non-Schengen
2023,f,MKD,,,,,,52,165,North Macedonia,MKD,non-Schengen
2023,f,MLI,,,,,,7,22,Mali,MLI,non-Schengen
2023,f,MLT,,,,,,6,42,Malta,MLT,Schengen
2023,f,MMR,,,,,,22,90,Myanmar (Burma),MMR,non-Schengen
2023,f,MNE,,,,,,,83,Montenegro,MNE,non-Schengen
2023,f,MNG,4,0,4,4,,249,1108,Mongolia,MNG,non-Schengen
2023,f,MOZ,,,,,,29,84,Mozambique,MOZ,non-Schengen
2023,f,MRT,,,,,,3,5,Mauritania,MRT,non-Schengen
2023,f,MUS,1,,,,,13,66,Mauritius,MUS,non-Schengen
2023,f,MWI,,,,,,,19,Malawi,MWI,non-Schengen
2023,f,MYS,,,,,,63,423,Malaysia,MYS,non-Schengen
2023,f,NAM,1,,,,,4,37,Namibia,NAM,non-Schengen
2023,f,NER,,,,,,41,65,Niger,NER,non-Schengen
2023,f,NGA,12,4,0,4,,461,1207,Nigeria,NGA,non-Schengen
2023,f,NIC,,,,,,7,16,Nicaragua,NIC,non-Schengen
2023,f,NLD,,,,,,114,1866,Netherlands,NLD,Schengen
2023,f,NOR,,0,1,1,,33,981,Norway,NOR,Schengen
2023,f,NPL,3,1,0,1,,1096,2084,Nepal,NPL,non-Schengen
2023,f,NZL,,,,,,9,79,New Zealand,NZL,non-Schengen
2023,f,OMN,,,,,,,5,Oman,OMN,non-Schengen
2023,f,PAK,,,,,,230,648,Pakistan,PAK,non-Schengen
2023,f,PAN,,,,,,5,26,Panama,PAN,non-Schengen
2023,f,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2023,f,PER,1,,,,,157,356,Peru,PER,non-Schengen
2023,f,PHL,10,0,1,1,,3954,7330,Philippines,PHL,non-Schengen
2023,f,PLW,,,,,,,1,Palau,PLW,non-Schengen
2023,f,PNG,,,,,,2,12,Papua New Guinea,PNG,non-Schengen
2023,f,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2023,f,PRT,,1,1,2,,213,1091,Portugal,PRT,Schengen
2023,f,PRY,,,,,,11,31,Paraguay,PRY,non-Schengen
2023,f,PSE,,,,,,15,21,Palestinian Territories,PSE,non-Schengen
2023,f,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2023,f,QAT,,,,,,,1,Qatar,QAT,non-Schengen
2023,f,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2023,f,ROU,,29,16,45,2,2449,4578,Romania,ROU,non-Schengen
2023,f,RUS,67,3,20,23,,5067,22201,Russia,RUS,non-Schengen
2023,f,RWA,3,0,1,1,,403,816,Rwanda,RWA,non-Schengen
2023,f,SAU,,,,,,12,360,Saudi Arabia,SAU,non-Schengen
2023,f,SRB,,,,,,,,Serbia,SRB,non-Schengen
2023,f,SDN,1,,,,,12,49,Sudan,SDN,non-Schengen
2023,f,SEN,,,,,,11,47,Senegal,SEN,non-Schengen
2023,f,SGP,,,,,,13,112,Singapore,SGP,non-Schengen
2023,f,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2023,f,SLE,,2,0,2,,6,22,Sierra Leone,SLE,non-Schengen
2023,f,SLV,,,,,,13,39,El Salvador,SLV,non-Schengen
2023,f,SMR,,,,,,,,San Marino,SMR,non-Schengen
2023,f,SOM,,,,,,8,43,Somalia,SOM,non-Schengen
2023,f,SRB,,0,2,2,,,549,Serbia,SRB,non-Schengen
2023,f,SSD,,,,,,,3,South Sudan,SSD,non-Schengen
2023,f,STP,,,,,,1,4,São Tomé & Príncipe,STP,non-Schengen
2023,f,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,f,SUR,,,,,,9,21,Suriname,SUR,non-Schengen
2023,f,SVK,,17,3,20,1,627,2114,Slovakia,SVK,Schengen
2023,f,SVN,,,,,,51,235,Slovenia,SVN,Schengen
2023,f,SWE,,1,2,3,,124,3371,Sweden,SWE,Schengen
2023,f,SWZ,,,,,,,11,Eswatini,SWZ,non-Schengen
2023,f,SYC,,,,,,,10,Seychelles,SYC,non-Schengen
2023,f,SYR,3,2,0,2,,86,467,Syria,SYR,non-Schengen
2023,f,TCD,,,,,,3,4,Chad,TCD,non-Schengen
2023,f,TGO,,,,,,1,4,Togo,TGO,non-Schengen
2023,f,THA,7,2,1,3,,623,1665,Thailand,THA,non-Schengen
2023,f,TJK,4,1,0,1,,118,375,Tajikistan,TJK,non-Schengen
2023,f,TKM,4,3,0,3,,282,694,Turkmenistan,TKM,non-Schengen
2023,f,TLS,,,,,,,1,Timor-Leste,TLS,non-Schengen
2023,f,TON,,,,,,,1,Tonga,TON,non-Schengen
2023,f,TTO,,,,,,10,26,Trinidad & Tobago,TTO,non-Schengen
2023,f,TUN,,0,1,1,,137,400,Tunisia,TUN,non-Schengen
2023,f,TUR,5,4,1,5,,1167,11157,Turkey,TUR,non-Schengen
2023,f,TWN,,,,,,86,586,Taiwan,TWN,non-Schengen
2023,f,TZA,3,,,,,102,275,Tanzania,TZA,non-Schengen
2023,f,UGA,1,,,,,130,293,Uganda,UGA,non-Schengen
2023,f,UKR,79,143,1271,1414,57,414485,1371528,Ukraine,UKR,non-Schengen
2023,f,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2023,f,UNK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,f,UNKNOWN,,,,,,,10754,unknown/stateless,unknown/stateless,non-Schengen
2023,f,URY,1,,,,,30,39,Uruguay,URY,non-Schengen
2023,f,USA,1,1,2,3,2,435,4679,United States,USA,non-Schengen
2023,f,UZB,5,0,4,4,,473,1446,Uzbekistan,UZB,non-Schengen
2023,f,VAT,,,,,,3,12,Vatican City,VAT,non-Schengen
2023,f,VCT,,,,,,,1,St. Vincent & Grenadines,VCT,non-Schengen
2023,f,VEN,1,,,,,114,313,Venezuela,VEN,non-Schengen
2023,f,VGB,,,,,,4,,British Virgin Islands,VGB,non-Schengen
2023,f,VNM,22,0,12,12,,3128,7601,Vietnam,VNM,non-Schengen
2023,f,VUT,,,,,,,1,Vanuatu,VUT,non-Schengen
2023,f,XKX,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2023,f,XXA,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,f,XXX,1,,,,2,,,unknown/stateless,unknown/stateless,non-Schengen
2023,f,YEM,,,,,,14,127,Yemen,YEM,non-Schengen
2023,f,YUG,,,,,,3,119,unknown/stateless,unknown/stateless,non-Schengen
2023,f,ZAF,,,,,,159,536,South Africa,ZAF,non-Schengen
2023,f,ZMB,,,,,,48,85,Zambia,ZMB,non-Schengen
2023,f,ZWE,23,1,4,5,,1137,3136,Zimbabwe,ZWE,non-Schengen
2023,m,ABW,,,,,,,,Aruba,ABW,non-Schengen
2023,m,AFG,16,18,10,28,2,395,779,Afghanistan,AFG,non-Schengen
2023,m,AGO,1,3,2,5,,147,319,Angola,AGO,non-Schengen
2023,m,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2023,m,ALB,6,6,6,12,5,486,1841,Albania,ALB,non-Schengen
2023,m,AND,,0,1,1,,2,6,Andorra,AND,non-Schengen
2023,m,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,ARE,,1,0,1,,,30,United Arab Emirates,ARE,non-Schengen
2023,m,ARG,13,1,6,7,,706,1085,Argentina,ARG,non-Schengen
2023,m,ARM,28,18,141,159,34,2066,5643,Armenia,ARM,non-Schengen
2023,m,ASM,,,,,,,,American Samoa,ASM,non-Schengen
2023,m,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2023,m,ATF,,,,,,,,French Southern Territories,ATF,non-Schengen
2023,m,ATG,,,,,,,3,Antigua & Barbuda,ATG,non-Schengen
2023,m,AUS,3,1,0,1,,133,756,Australia,AUS,non-Schengen
2023,m,AUT,,14,9,23,1,301,3601,Austria,AUT,Schengen
2023,m,AZE,66,31,103,134,12,3871,9950,Azerbaijan,AZE,non-Schengen
2023,m,BDI,1,0,3,3,,31,83,Burundi,BDI,non-Schengen
2023,m,BEL,,11,5,16,3,463,2847,Belgium,BEL,Schengen
2023,m,BEN,1,,,,,5,19,Benin,BEN,non-Schengen
2023,m,BFA,1,0,1,1,,5,21,Burkina Faso,BFA,non-Schengen
2023,m,BGD,23,2,20,22,5,4513,7122,Bangladesh,BGD,non-Schengen
2023,m,BGR,,64,122,186,45,1287,7532,Bulgaria,BGR,non-Schengen
2023,m,BHR,,,,,,,18,Bahrain,BHR,non-Schengen
2023,m,BHS,,,,,,,5,Bahamas,BHS,non-Schengen
2023,m,BIH,2,3,1,4,,119,742,Bosnia & Herzegovina,BIH,non-Schengen
2023,m,BLR,301,269,860,1129,139,99636,168586,Belarus,BLR,non-Schengen
2023,m,BLZ,,,,,,,8,Belize,BLZ,non-Schengen
2023,m,BOL,,0,2,2,,55,135,Bolivia,BOL,non-Schengen
2023,m,BRA,7,3,4,7,,908,2256,Brazil,BRA,non-Schengen
2023,m,BRB,,,,,,,4,Barbados,BRB,non-Schengen
2023,m,BRN,,,,,,,5,Brunei,BRN,non-Schengen
2023,m,BTN,,,,,,,5,Bhutan,BTN,non-Schengen
2023,m,BWA,,,,,,3,7,Botswana,BWA,non-Schengen
2023,m,CAF,,,,,,6,7,Central African Republic,CAF,non-Schengen
2023,m,CAN,3,3,4,7,2,211,1511,Canada,CAN,non-Schengen
2023,m,CHE,,4,0,4,,125,855,Switzerland,CHE,Schengen
2023,m,CHL,1,3,1,4,,137,295,Chile,CHL,non-Schengen
2023,m,CHN,20,10,41,51,4,2290,12680,China,CHN,non-Schengen
2023,m,CIV,1,,,,,36,78,Côte d’Ivoire,CIV,non-Schengen
2023,m,CMR,4,1,7,8,1,264,498,Cameroon,CMR,non-Schengen
2023,m,COD,3,,,,,1,251,Congo - Kinshasa,COD,non-Schengen
2023,m,COG,2,1,2,3,,230,301,Congo - Brazzaville,COG,non-Schengen
2023,m,COL,91,10,25,35,12,4071,7008,Colombia,COL,non-Schengen
2023,m,COM,,0,1,1,,,47,Comoros,COM,non-Schengen
2023,m,CPV,,,,,,4,9,Cape Verde,CPV,non-Schengen
2023,m,CRI,,,,,,107,191,Costa Rica,CRI,non-Schengen
2023,m,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,CUB,6,0,2,2,,361,646,Cuba,CUB,non-Schengen
2023,m,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2023,m,CYP,,1,1,2,,47,221,Cyprus,CYP,non-Schengen
2023,m,CZE,,151,12,163,17,913,4176,Czechia,CZE,Schengen
2023,m,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,DEU,,126,59,185,26,2620,35791,Germany,DEU,Schengen
2023,m,DJI,,,,,,,8,Djibouti,DJI,non-Schengen
2023,m,DMA,,,,,,,25,Dominica,DMA,non-Schengen
2023,m,DNK,,7,1,8,1,309,2282,Denmark,DNK,Schengen
2023,m,DOM,,1,0,1,,36,93,Dominican Republic,DOM,non-Schengen
2023,m,DZA,21,6,25,31,3,953,2293,Algeria,DZA,non-Schengen
2023,m,ECU,1,1,1,2,,77,201,Ecuador,ECU,non-Schengen
2023,m,EGY,15,6,27,33,7,1496,3710,Egypt,EGY,non-Schengen
2023,m,ERI,1,2,0,2,,11,23,Eritrea,ERI,non-Schengen
2023,m,ESH,,,,,,,,Western Sahara,ESH,non-Schengen
2023,m,ESP,,35,11,46,3,2337,8139,Spain,ESP,Schengen
2023,m,EST,,17,4,21,7,90,604,Estonia,EST,Schengen
2023,m,ETH,6,1,10,11,1,582,1671,Ethiopia,ETH,non-Schengen
2023,m,FIN,,6,3,9,1,265,1316,Finland,FIN,Schengen
2023,m,FJI,,,,,,,4,Fiji,FJI,non-Schengen
2023,m,FLK,,,,,,,,Falkland Islands,FLK,non-Schengen
2023,m,FRA,,37,18,55,3,2237,10016,France,FRA,Schengen
2023,m,FRO,,,,,,,,Faroe Islands,FRO,non-Schengen
2023,m,FSM,,,,,,,1,Micronesia (Federated States of),FSM,non-Schengen
2023,m,GAB,,0,1,1,,2,10,Gabon,GAB,non-Schengen
2023,m,GBR,3,49,17,66,4,2079,10069,United Kingdom,GBR,non-Schengen
2023,m,GEO,973,934,1641,2575,345,24882,67770,Georgia,GEO,non-Schengen
2023,m,GHA,6,1,1,2,,201,495,Ghana,GHA,non-Schengen
2023,m,GIN,1,1,1,2,,46,110,Guinea,GIN,non-Schengen
2023,m,GMB,4,2,0,2,,48,139,Gambia,GMB,non-Schengen
2023,m,GNB,1,0,1,1,,,11,Guinea-Bissau,GNB,non-Schengen
2023,m,GNQ,,0,1,1,,,5,Equatorial Guinea,GNQ,non-Schengen
2023,m,GRC,,7,8,15,1,743,2631,Greece,GRC,Schengen
2023,m,GRD,,,,,,2,6,Grenada,GRD,non-Schengen
2023,m,GTM,2,,,,,139,310,Guatemala,GTM,non-Schengen
2023,m,GUY,,,,,,5,9,Guyana,GUY,non-Schengen
2023,m,HKG,1,,,,,,,Hong Kong SAR China,HKG,non-Schengen
2023,m,HND,,,,,,25,57,Honduras,HND,non-Schengen
2023,m,HRV,,6,3,9,,356,1247,Croatia,HRV,Schengen
2023,m,HTI,,0,1,1,,16,30,Haiti,HTI,non-Schengen
2023,m,HUN,,25,8,33,1,831,3002,Hungary,HUN,Schengen
2023,m,IDN,28,0,6,6,,4825,7138,Indonesia,IDN,non-Schengen
2023,m,IND,140,20,115,135,14,19166,35596,India,IND,non-Schengen
2023,m,IOT,,,,,,,,British Indian Ocean Territory,IOT,non-Schengen
2023,m,IRL,,3,10,13,2,416,1949,Ireland,IRL,non-Schengen
2023,m,IRN,8,2,7,9,2,635,1586,Iran,IRN,non-Schengen
2023,m,IRQ,16,9,9,18,1,325,1455,Iraq,IRQ,non-Schengen
2023,m,ISL,,5,0,5,,12,76,Iceland,ISL,Schengen
2023,m,ISR,1,15,4,19,5,334,1462,Israel,ISR,non-Schengen
2023,m,ITA,2,44,42,86,7,4528,14581,Italy,ITA,Schengen
2023,m,JAM,1,0,1,1,,16,46,Jamaica,JAM,non-Schengen
2023,m,JOR,1,1,5,6,1,279,851,Jordan,JOR,non-Schengen
2023,m,JPN,1,1,0,1,,326,2710,Japan,JPN,non-Schengen
2023,m,KAZ,24,11,36,47,6,2561,6913,Kazakhstan,KAZ,non-Schengen
2023,m,KEN,14,0,6,6,,507,840,Kenya,KEN,non-Schengen
2023,m,KGZ,30,14,7,21,1,1823,3665,Kyrgyzstan,KGZ,non-Schengen
2023,m,KHM,,,,,,6,32,Cambodia,KHM,non-Schengen
2023,m,KIR,,,,,,,2,Kiribati,KIR,non-Schengen
2023,m,KNA,,,,,,,27,St. Kitts & Nevis,KNA,non-Schengen
2023,m,KOR,,6,18,24,1,779,7295,South Korea,KOR,non-Schengen
2023,m,KOSOVO,1,,,,,,1144,KOSOVO,KOSOVO,non-Schengen
2023,m,KWT,,0,2,2,,7,62,Kuwait,KWT,non-Schengen
2023,m,LAO,,,,,,7,40,Laos,LAO,non-Schengen
2023,m,LBN,1,0,6,6,1,328,961,Lebanon,LBN,non-Schengen
2023,m,LBR,1,0,1,1,,2,21,Liberia,LBR,non-Schengen
2023,m,LBY,1,2,6,8,1,76,464,Libya,LBY,non-Schengen
2023,m,LCA,,,,,,,5,St. Lucia,LCA,non-Schengen
2023,m,LIE,,1,0,1,,,6,Liechtenstein,LIE,Schengen
2023,m,LKA,5,0,2,2,,462,730,Sri Lanka,LKA,non-Schengen
2023,m,LSO,,,,,,,7,Lesotho,LSO,non-Schengen
2023,m,LTU,,114,15,129,25,1054,4456,Lithuania,LTU,Schengen
2023,m,LUX,,1,0,1,,13,91,Luxembourg,LUX,Schengen
2023,m,LVA,,31,23,54,26,616,3503,Latvia,LVA,Schengen
2023,m,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2023,m,MAR,20,9,22,31,3,889,2009,Morocco,MAR,non-Schengen
2023,m,MCO,,,,,,,5,Monaco,MCO,non-Schengen
2023,m,MDA,284,173,416,589,72,11331,40230,Moldova,MDA,non-Schengen
2023,m,MDG,,,,,,28,39,Madagascar,MDG,non-Schengen
2023,m,MDV,,,,,,,7,Maldives,MDV,non-Schengen
2023,m,MEX,2,4,4,8,,634,1546,Mexico,MEX,non-Schengen
2023,m,MKD,2,4,2,6,,167,479,North Macedonia,MKD,non-Schengen
2023,m,MLI,1,0,2,2,,35,56,Mali,MLI,non-Schengen
2023,m,MLT,,1,1,2,1,28,138,Malta,MLT,Schengen
2023,m,MMR,,,,,,27,81,Myanmar (Burma),MMR,non-Schengen
2023,m,MNE,,1,3,4,,,183,Montenegro,MNE,non-Schengen
2023,m,MNG,3,1,4,5,1,219,1026,Mongolia,MNG,non-Schengen
2023,m,MOZ,,2,0,2,,30,112,Mozambique,MOZ,non-Schengen
2023,m,MRT,,,,,,9,15,Mauritania,MRT,non-Schengen
2023,m,MUS,,,,,,45,111,Mauritius,MUS,non-Schengen
2023,m,MWI,,,,,,,26,Malawi,MWI,non-Schengen
2023,m,MYS,,0,1,1,,70,360,Malaysia,MYS,non-Schengen
2023,m,NAM,,0,1,1,,3,36,Namibia,NAM,non-Schengen
2023,m,NER,,,,,,105,225,Niger,NER,non-Schengen
2023,m,NGA,48,14,46,60,16,1505,3515,Nigeria,NGA,non-Schengen
2023,m,NIC,1,1,0,1,,45,74,Nicaragua,NIC,non-Schengen
2023,m,NLD,1,33,10,43,12,1003,5703,Netherlands,NLD,Schengen
2023,m,NOR,,9,4,13,4,114,1503,Norway,NOR,Schengen
2023,m,NPL,26,4,9,13,,5732,10496,Nepal,NPL,non-Schengen
2023,m,NZL,1,0,1,1,,33,190,New Zealand,NZL,non-Schengen
2023,m,OMN,,,,,,,33,Oman,OMN,non-Schengen
2023,m,PAK,21,6,27,33,6,1277,3756,Pakistan,PAK,non-Schengen
2023,m,PAN,,,,,,26,47,Panama,PAN,non-Schengen
2023,m,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2023,m,PER,2,3,4,7,3,379,669,Peru,PER,non-Schengen
2023,m,PHL,19,1,13,14,,6842,9715,Philippines,PHL,non-Schengen
2023,m,PLW,,,,,,,,Palau,PLW,non-Schengen
2023,m,PNG,,1,0,1,,1,11,Papua New Guinea,PNG,non-Schengen
2023,m,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2023,m,PRT,,7,8,15,4,1369,3572,Portugal,PRT,Schengen
2023,m,PRY,,,,,6,16,60,Paraguay,PRY,non-Schengen
2023,m,PSE,1,1,4,5,2,159,137,Palestinian Territories,PSE,non-Schengen
2023,m,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2023,m,QAT,,,,,,23,13,Qatar,QAT,non-Schengen
2023,m,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2023,m,ROU,1,167,71,238,52,4149,12972,Romania,ROU,non-Schengen
2023,m,RUS,127,59,179,238,88,6357,25046,Russia,RUS,non-Schengen
2023,m,RWA,16,1,19,20,1,661,1303,Rwanda,RWA,non-Schengen
2023,m,SAU,3,2,1,3,,39,872,Saudi Arabia,SAU,non-Schengen
2023,m,SRB,,0,1,1,,,,Serbia,SRB,non-Schengen
2023,m,SDN,3,1,1,2,1,59,145,Sudan,SDN,non-Schengen
2023,m,SEN,4,1,2,3,1,54,159,Senegal,SEN,non-Schengen
2023,m,SGP,,,,,,17,141,Singapore,SGP,non-Schengen
2023,m,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2023,m,SLE,,,,,,15,39,Sierra Leone,SLE,non-Schengen
2023,m,SLV,,,,,,23,56,El Salvador,SLV,non-Schengen
2023,m,SMR,,,,,,,2,San Marino,SMR,non-Schengen
2023,m,SOM,1,1,0,1,,28,100,Somalia,SOM,non-Schengen
2023,m,SRB,6,22,4,26,3,,3113,Serbia,SRB,non-Schengen
2023,m,SSD,,,,,,,5,South Sudan,SSD,non-Schengen
2023,m,STP,,,,,,2,5,São Tomé & Príncipe,STP,non-Schengen
2023,m,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,SUR,,,,,,9,16,Suriname,SUR,non-Schengen
2023,m,SVK,1,91,16,107,15,936,3379,Slovakia,SVK,Schengen
2023,m,SVN,,1,0,1,,140,499,Slovenia,SVN,Schengen
2023,m,SWE,,10,8,18,3,436,4329,Sweden,SWE,Schengen
2023,m,SWZ,,,,,,,4,Eswatini,SWZ,non-Schengen
2023,m,SYC,,0,2,2,,,8,Seychelles,SYC,non-Schengen
2023,m,SYR,23,58,13,71,14,429,1360,Syria,SYR,non-Schengen
2023,m,TCD,1,,,,,4,21,Chad,TCD,non-Schengen
2023,m,TGO,1,,,,,24,48,Togo,TGO,non-Schengen
2023,m,THA,,1,1,2,,283,999,Thailand,THA,non-Schengen
2023,m,TJK,91,42,34,76,6,1027,3380,Tajikistan,TJK,non-Schengen
2023,m,TKM,167,22,56,78,13,2505,4794,Turkmenistan,TKM,non-Schengen
2023,m,TLS,,,,,,,,Timor-Leste,TLS,non-Schengen
2023,m,TON,,,,,,,6,Tonga,TON,non-Schengen
2023,m,TTO,,,,,,4,23,Trinidad & Tobago,TTO,non-Schengen
2023,m,TUN,14,7,39,46,7,797,2118,Tunisia,TUN,non-Schengen
2023,m,TUR,86,45,121,166,11,8519,30121,Turkey,TUR,non-Schengen
2023,m,TWN,2,1,2,3,1,58,698,Taiwan,TWN,non-Schengen
2023,m,TZA,3,0,2,2,1,129,282,Tanzania,TZA,non-Schengen
2023,m,UGA,3,0,1,1,,189,281,Uganda,UGA,non-Schengen
2023,m,UKR,556,1205,8499,9704,1015,411728,1064290,Ukraine,UKR,non-Schengen
2023,m,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2023,m,UNK,1,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,UNKNOWN,,,,,,1,6676,unknown/stateless,unknown/stateless,non-Schengen
2023,m,URY,,,,,,44,45,Uruguay,URY,non-Schengen
2023,m,USA,3,21,9,30,5,1147,8052,United States,USA,non-Schengen
2023,m,UZB,253,49,148,197,26,7461,16894,Uzbekistan,UZB,non-Schengen
2023,m,VAT,,,,,,5,60,Vatican City,VAT,non-Schengen
2023,m,VCT,,,,,,,5,St. Vincent & Grenadines,VCT,non-Schengen
2023,m,VEN,1,0,1,1,,323,581,Venezuela,VEN,non-Schengen
2023,m,VGB,,,,,,4,,British Virgin Islands,VGB,non-Schengen
2023,m,VNM,79,8,49,57,24,5462,13782,Vietnam,VNM,non-Schengen
2023,m,VUT,,,,,,,9,Vanuatu,VUT,non-Schengen
2023,m,XKX,,0,1,1,,,,KOSOVO,KOSOVO,non-Schengen
2023,m,XXA,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,XXX,11,0,1,1,49,,,unknown/stateless,unknown/stateless,non-Schengen
2023,m,YEM,6,4,1,5,,103,330,Yemen,YEM,non-Schengen
2023,m,YUG,,1,0,1,,9,242,unknown/stateless,unknown/stateless,non-Schengen
2023,m,ZAF,6,2,3,5,,183,668,South Africa,ZAF,non-Schengen
2023,m,ZMB,5,,,,,64,85,Zambia,ZMB,non-Schengen
2023,m,ZWE,37,5,36,41,2,1655,3317,Zimbabwe,ZWE,non-Schengen
2024,f,ABW,,,,,,0,,Aruba,ABW,non-Schengen
2024,f,AFG,1,0,1,1,,457,343,Afghanistan,AFG,non-Schengen
2024,f,AGO,2,,,,,50,203,Angola,AGO,non-Schengen
2024,f,AIA,,,,,,0,,Anguilla,AIA,non-Schengen
2024,f,ALB,,,,,,114,487,Albania,ALB,non-Schengen
2024,f,AND,,,,,,7,6,Andorra,AND,non-Schengen
2024,f,ANT,,,,,,0,,unknown/stateless,unknown/stateless,non-Schengen
2024,f,ARE,,,,,,0,11,United Arab Emirates,ARE,non-Schengen
2024,f,ARG,3,0,3,3,,223,535,Argentina,ARG,non-Schengen
2024,f,ARM,10,0,17,17,1,1319,3311,Armenia,ARM,non-Schengen
2024,f,ASM,,,,,,,,American Samoa,ASM,non-Schengen
2024,f,ATA,,,,,,0,,Antarctica,ATA,non-Schengen
2024,f,ATF,,,,,,,,French Southern Territories,ATF,non-Schengen
2024,f,ATG,,,,,,0,4,Antigua & Barbuda,ATG,non-Schengen
2024,f,AUS,,,,,,33,390,Australia,AUS,non-Schengen
2024,f,AUT,,3,2,5,1,141,3180,Austria,AUT,Schengen
2024,f,AZE,9,0,4,4,,879,2520,Azerbaijan,AZE,non-Schengen
2024,f,BDI,,,,,,29,81,Burundi,BDI,non-Schengen
2024,f,BEL,,1,1,2,,113,766,Belgium,BEL,Schengen
2024,f,BEN,,,,,,0,7,Benin,BEN,non-Schengen
2024,f,BFA,,,,,,0,10,Burkina Faso,BFA,non-Schengen
2024,f,BGD,3,0,1,1,,153,719,Bangladesh,BGD,non-Schengen
2024,f,BGR,,24,31,55,2,1050,4627,Bulgaria,BGR,non-Schengen
2024,f,BHR,,,,,,0,9,Bahrain,BHR,non-Schengen
