year,period,same_year,country_code,border,country,continent,wbd_region7,schengen,sex,age
2015,2015_I,FALSE,CMR,4,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,COD,1,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2015,2015_I,FALSE,COD,1,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,COL,1,Colombia,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2015,2015_I,FALSE,COL,2,Colombia,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_I,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_I,FALSE,DZA,5,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,EGY,11,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,ERI,1,Eritrea,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2015,2015_I,FALSE,GEO,3,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,GEO,10,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,GHA,1,Ghana,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,IND,8,India,Asia,South Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,IRN,1,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2015,2015_I,FALSE,IRN,4,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,IRQ,3,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,JOR,1,Jordan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,KAZ,1,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,KAZ,3,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2015,2015_I,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,LBN,1,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,LBY,2,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,LKA,1,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,MAR,7,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,f,17
2015,2015_I,FALSE,MDA,2,Moldova,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,MDA,9,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,MKD,1,North Macedonia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,MNE,1,Montenegro,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,MNG,3,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_I,FALSE,NGA,1,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2015,2015_I,FALSE,NGA,14,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,NPL,1,Nepal,Asia,South Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,NPL,2,Nepal,Asia,South Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,PAK,38,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,PAN,1,Panama,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_I,FALSE,PER,1,Peru,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_I,FALSE,PHL,1,Philippines,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_I,FALSE,PSE,2,Palestinian Territories,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,RUS,11,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2015,2015_I,FALSE,RUS,30,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,RUS,29,Russia,Europe,Europe & Central Asia,non-Schengen,m,17
2015,2015_I,FALSE,RUS,55,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,m,60
2015,2015_I,FALSE,RWA,1,Rwanda,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,SAU,1,Saudi Arabia,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2015,2015_I,FALSE,SAU,5,Saudi Arabia,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,SDN,2,Sudan,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,SLE,1,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,FALSE,SYR,1,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,17
2015,2015_I,FALSE,SYR,2,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,TJK,1,Tajikistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,TUN,10,Tunisia,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,FALSE,TUR,2,Turkey,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,TUR,8,Turkey,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,UKR,24,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,17
2015,2015_I,FALSE,UKR,253,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,UKR,15,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,60
2015,2015_I,FALSE,UKR,20,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,17
2015,2015_I,FALSE,UKR,606,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,UNK,1,unknown,other/unknown,other/unknown,non-Schengen,m,18_59
2015,2015_I,FALSE,URY,1,Uruguay,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2015,2015_I,FALSE,USA,1,United States,Americas,North America,non-Schengen,f,17
2015,2015_I,FALSE,USA,1,United States,Americas,North America,non-Schengen,f,18_59
2015,2015_I,FALSE,USA,1,United States,Americas,North America,non-Schengen,m,18_59
2015,2015_I,FALSE,UZB,1,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,FALSE,UZB,9,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,FALSE,VEN,1,Venezuela,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_I,FALSE,VNM,3,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,17
2015,2015_I,FALSE,VNM,8,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,18_59
2015,2015_I,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,17
2015,2015_I,FALSE,VNM,72,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_I,FALSE,XXX,1,Stateless,other/unknown,other/unknown,non-Schengen,f,18_59
2015,2015_I,FALSE,XXX,7,Stateless,other/unknown,other/unknown,non-Schengen,m,18_59
2015,2015_I,FALSE,ZMB,1,Zambia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,TRUE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,TRUE,CAN,1,Canada,Americas,North America,non-Schengen,m,18_59
2015,2015_I,TRUE,CMR,1,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_I,TRUE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,TRUE,IRQ,2,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,TRUE,PAK,2,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_I,TRUE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_I,TRUE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_I,TRUE,UKR,5,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,AFG,1,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2015,2015_II,FALSE,AFG,2,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,17
2015,2015_II,FALSE,AFG,3,Afghanistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,ALB,3,Albania,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,ARG,1,Argentina,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,FALSE,ARM,3,Armenia,Asia,Europe & Central Asia,non-Schengen,f,17
2015,2015_II,FALSE,ARM,8,Armenia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,ARM,4,Armenia,Asia,Europe & Central Asia,non-Schengen,f,60
2015,2015_II,FALSE,ARM,3,Armenia,Asia,Europe & Central Asia,non-Schengen,m,17
2015,2015_II,FALSE,ARM,23,Armenia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,m,60
2015,2015_II,FALSE,AUS,1,Australia,Oceania,East Asia & Pacific,non-Schengen,f,18_59
2015,2015_II,FALSE,AZE,1,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,AZE,3,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,BGD,5,Bangladesh,Asia,South Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,BGR,3,Bulgaria,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,BLR,7,Belarus,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,f,60
2015,2015_II,FALSE,BLR,44,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,60
2015,2015_II,FALSE,CAN,1,Canada,Americas,North America,non-Schengen,m,18_59
2015,2015_II,FALSE,CHN,2,China,Asia,East Asia & Pacific,non-Schengen,f,18_59
2015,2015_II,FALSE,CHN,7,China,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_II,FALSE,CMR,1,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,f,17
2015,2015_II,FALSE,CMR,4,Cameroon,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,COG,1,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2015,2015_II,FALSE,COG,3,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,FALSE,DZA,7,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,ECU,1,Ecuador,Americas,Latin America & Caribbean,non-Schengen,f,17
2015,2015_II,FALSE,ECU,1,Ecuador,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2015,2015_II,FALSE,EGY,10,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,ERI,1,Eritrea,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2015,2015_II,FALSE,GAB,1,Gabon,Africa,Sub-Saharan Africa,non-Schengen,f,17
2015,2015_II,FALSE,GEO,5,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2015,2015_II,FALSE,GEO,7,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,m,17
2015,2015_II,FALSE,GEO,25,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,GHA,1,Ghana,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,GIN,1,Guinea,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,GTM,2,Guatemala,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,FALSE,IND,3,India,Asia,South Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,IRN,2,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,IRQ,2,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,ISR,1,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2015,2015_II,FALSE,ISR,2,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,17
2015,2015_II,FALSE,ISR,2,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,JOR,2,Jordan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,JPN,1,Japan,Asia,East Asia & Pacific,non-Schengen,f,18_59
2015,2015_II,FALSE,KGZ,1,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,17
2015,2015_II,FALSE,KGZ,2,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,KGZ,5,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,KOSOVO,1,KOSOVO,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,LBN,1,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,LBY,4,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,LKA,2,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,MAR,6,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,MDA,2,Moldova,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,MDA,8,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,MDG,1,Madagascar,Africa,Sub-Saharan Africa,non-Schengen,f,17
2015,2015_II,FALSE,MDG,1,Madagascar,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2015,2015_II,FALSE,MDG,2,Madagascar,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,MEX,1,Mexico,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,FALSE,MNE,1,Montenegro,Europe,Europe & Central Asia,non-Schengen,m,17
2015,2015_II,FALSE,MNG,2,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_II,FALSE,NER,1,Niger,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,NGA,10,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,NIC,1,Nicaragua,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,FALSE,PAK,13,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,PSE,1,Palestinian Territories,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,RUS,17,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2015,2015_II,FALSE,RUS,24,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,RUS,4,Russia,Europe,Europe & Central Asia,non-Schengen,f,60
2015,2015_II,FALSE,RUS,13,Russia,Europe,Europe & Central Asia,non-Schengen,m,17
2015,2015_II,FALSE,RUS,55,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,SAU,2,Saudi Arabia,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,SLV,1,El Salvador,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2015,2015_II,FALSE,SRB,2,Serbia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,SYR,2,Syria,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,TKM,1,Turkmenistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,TUN,10,Tunisia,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,FALSE,TUR,1,Turkey,Asia,Europe & Central Asia,non-Schengen,f,17
2015,2015_II,FALSE,TUR,1,Turkey,Asia,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,TUR,12,Turkey,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,TWN,1,Taiwan,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_II,FALSE,TZA,1,Tanzania,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,UGA,1,Uganda,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,FALSE,UKR,23,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,17
2015,2015_II,FALSE,UKR,312,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,FALSE,UKR,17,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,60
2015,2015_II,FALSE,UKR,28,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,17
2015,2015_II,FALSE,UKR,815,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,UKR,5,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,60
2015,2015_II,FALSE,UNK,2,unknown,other/unknown,other/unknown,non-Schengen,f,18_59
2015,2015_II,FALSE,UNK,2,unknown,other/unknown,other/unknown,non-Schengen,m,17
2015,2015_II,FALSE,UNK,1,unknown,other/unknown,other/unknown,non-Schengen,m,18_59
2015,2015_II,FALSE,USA,2,United States,Americas,North America,non-Schengen,m,18_59
2015,2015_II,FALSE,UZB,1,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,FALSE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,17
2015,2015_II,FALSE,VNM,15,Vietnam,Asia,East Asia & Pacific,non-Schengen,f,18_59
2015,2015_II,FALSE,VNM,2,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,17
2015,2015_II,FALSE,VNM,51,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_II,FALSE,XXX,3,Stateless,other/unknown,other/unknown,non-Schengen,m,18_59
2015,2015_II,FALSE,ZWE,1,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2015,2015_II,TRUE,BGD,1,Bangladesh,Asia,South Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,BLR,1,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,BRA,1,Brazil,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,TRUE,EGY,1,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,TRUE,LKA,1,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,MEX,1,Mexico,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2015,2015_II,TRUE,PAK,2,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2015,2015_II,TRUE,RUS,1,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,UKR,1,Ukraine,Europe,Europe & Central Asia,non-Schengen,f,18_59
2015,2015_II,TRUE,UKR,13,Ukraine,Europe,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,UZB,1,Uzbekistan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2015,2015_II,TRUE,VNM,1,Vietnam,Asia,East Asia & Pacific,non-Schengen,m,18_59
2015,2015_II,TRUE,XXX,1,Stateless,other/unknown,other/unknown,non-Schengen,m,18_59
2016,2016_I,FALSE,ALB,1,Albania,Europe,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,ARM,1,Armenia,Asia,Europe & Central Asia,non-Schengen,f,17
2016,2016_I,FALSE,ARM,5,Armenia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2016,2016_I,FALSE,ARM,3,Armenia,Asia,Europe & Central Asia,non-Schengen,f,60
2016,2016_I,FALSE,ARM,10,Armenia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,ARM,2,Armenia,Asia,Europe & Central Asia,non-Schengen,m,60
2016,2016_I,FALSE,AUS,2,Australia,Oceania,East Asia & Pacific,non-Schengen,m,18_59
2016,2016_I,FALSE,AZE,3,Azerbaijan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,BGD,4,Bangladesh,Asia,South Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,BLR,14,Belarus,Europe,Europe & Central Asia,non-Schengen,f,18_59
2016,2016_I,FALSE,BLR,45,Belarus,Europe,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,BRA,1,Brazil,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2016,2016_I,FALSE,CHN,4,China,Asia,East Asia & Pacific,non-Schengen,f,18_59
2016,2016_I,FALSE,CHN,9,China,Asia,East Asia & Pacific,non-Schengen,m,18_59
2016,2016_I,FALSE,COD,1,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2016,2016_I,FALSE,COD,1,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2016,2016_I,FALSE,CUB,1,Cuba,Americas,Latin America & Caribbean,non-Schengen,m,18_59
2016,2016_I,FALSE,DZA,10,Algeria,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,EGY,3,Egypt,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,ETH,1,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2016,2016_I,FALSE,GEO,9,Georgia,Asia,Europe & Central Asia,non-Schengen,f,17
2016,2016_I,FALSE,GEO,2,Georgia,Asia,Europe & Central Asia,non-Schengen,f,18_59
2016,2016_I,FALSE,GEO,1,Georgia,Asia,Europe & Central Asia,non-Schengen,m,17
2016,2016_I,FALSE,GEO,13,Georgia,Asia,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,GMB,1,Gambia,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2016,2016_I,FALSE,IDN,1,Indonesia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2016,2016_I,FALSE,IND,8,India,Asia,South Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,IRN,1,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2016,2016_I,FALSE,IRN,1,Iran,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,IRQ,1,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,f,18_59
2016,2016_I,FALSE,IRQ,5,Iraq,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,ISR,1,Israel,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,KAZ,5,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,f,18_59
2016,2016_I,FALSE,KAZ,3,Kazakhstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,KEN,1,Kenya,Africa,Sub-Saharan Africa,non-Schengen,f,18_59
2016,2016_I,FALSE,KGZ,1,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,KOSOVO,1,KOSOVO,Europe,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,LBN,3,Lebanon,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,LBY,8,Libya,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,LKA,1,Sri Lanka,Asia,South Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,MAR,6,Morocco,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,MDA,11,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,MDA,1,Moldova,Europe,Europe & Central Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,MEX,1,Mexico,Americas,Latin America & Caribbean,non-Schengen,f,18_59
2016,2016_I,FALSE,MNG,1,Mongolia,Asia,East Asia & Pacific,non-Schengen,f,18_59
2016,2016_I,FALSE,MNG,1,Mongolia,Asia,East Asia & Pacific,non-Schengen,m,18_59
2016,2016_I,FALSE,NGA,7,Nigeria,Africa,Sub-Saharan Africa,non-Schengen,m,18_59
2016,2016_I,FALSE,NPL,1,Nepal,Asia,South Asia,non-Schengen,m,18_59
2016,2016_I,FALSE,PAK,19,Pakistan,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,m,18_59
2016,2016_I,FALSE,PHL,1,Philippines,Asia,East Asia & Pacific,non-Schengen,m,18_59
2016,2016_I,FALSE,RUS,23,Russia,Europe,Europe & Central Asia,non-Schengen,f,17
2016,2016_I,FALSE,RUS,36,Russia,Europe,Europe & Central Asia,non-Schengen,f,18_59
2016,2016_I,FALSE,RUS,3,Russia,Europe,Europe & Central Asia,non-Schengen,f,60
2016,2016_I,FALSE,RUS,14,Russia,Europe,Europe & Central Asia,non-Schengen,m,17
2016,2016_I,FALSE,RUS,70,Russia,Europe,Europe & Central Asia,non-Schengen,m,18_59
