year,sex,country_code,country,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,continent,wbd_region7,schengen,ukr,simplified_proc
2021,f,GHA,Ghana,0,0,0,0,0,49,86,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,GIN,Guinea,0,0,0,0,0,5,9,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,GMB,Gambia,0,0,0,0,0,0,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,GNB,Guinea-Bissau,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,GNQ,Equatorial Guinea,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,GRD,Grenada,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,GTM,Guatemala,0,0,0,0,0,6,13,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,GUY,Guyana,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,HKG,Hong Kong SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,HND,Honduras,0,0,0,0,0,0,11,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,HTI,Haiti,0,0,0,0,0,0,14,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,IDN,Indonesia,0,0,0,0,0,621,844,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,IND,India,5,3,1,4,0,1563,3949,Asia,South Asia,non-Schengen,0,0
2021,f,IOT,British Indian Ocean Territory,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,IRN,Iran,1,1,0,1,0,180,460,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,IRQ,Iraq,7,17,0,17,0,43,113,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,ISR,Israel,0,1,0,1,0,55,166,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,JAM,Jamaica,0,0,0,0,0,4,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,JOR,Jordan,0,0,0,0,0,26,69,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,JPN,Japan,0,0,0,0,0,153,515,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,KAZ,Kazakhstan,1,2,1,3,0,1056,1982,Asia,Europe & Central Asia,non-Schengen,0,0
2021,f,KEN,Kenya,0,0,1,1,0,141,221,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,KGZ,Kyrgyzstan,0,0,3,3,0,197,498,Asia,Europe & Central Asia,non-Schengen,0,0
2021,f,KHM,Cambodia,0,0,0,0,0,4,16,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,KIR,Kiribati,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,KNA,St. Kitts & Nevis,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,KOR,South Korea,1,0,0,0,0,43,1198,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,KOSOVO,KOSOVO,0,0,0,0,0,0,90,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,KWT,Kuwait,0,0,0,0,0,0,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,LAO,Laos,0,0,0,0,0,0,4,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,LBN,Lebanon,0,0,0,0,0,36,86,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,LBR,Liberia,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,LBY,Libya,1,0,0,0,0,0,20,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,LCA,St. Lucia,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,LKA,Sri Lanka,1,0,0,0,0,31,68,Asia,South Asia,non-Schengen,0,0
2021,f,LSO,Lesotho,0,0,0,0,0,0,4,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MAC,Macao SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,MAR,Morocco,1,0,0,0,0,111,233,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,MCO,Monaco,0,0,0,0,0,0,3,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,MDA,Moldova,18,20,10,30,0,3770,10042,Europe,Europe & Central Asia,non-Schengen,0,1
2021,f,MDG,Madagascar,0,0,0,0,0,6,17,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MDV,Maldives,0,0,0,0,0,0,1,Asia,South Asia,non-Schengen,0,0
2021,f,MEX,Mexico,0,0,0,0,0,222,410,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,MKD,North Macedonia,0,0,0,0,0,42,78,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,MLI,Mali,0,0,0,0,0,68,10,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MMR,Myanmar (Burma),0,0,0,0,0,0,17,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,MNE,Montenegro,0,0,0,0,0,9,36,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,MNG,Mongolia,4,0,0,0,0,214,239,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,MOZ,Mozambique,0,0,0,0,0,6,34,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MRT,Mauritania,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MUS,Mauritius,0,0,0,0,0,3,19,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MWI,Malawi,0,0,0,0,0,0,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,MYS,Malaysia,0,0,0,0,0,29,101,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,NAM,Namibia,0,0,0,0,0,0,20,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,NER,Niger,0,0,0,0,0,9,29,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,NGA,Nigeria,1,1,0,1,1,195,475,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,NIC,Nicaragua,0,0,0,0,0,0,10,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,NPL,Nepal,0,0,0,0,0,397,714,Asia,South Asia,non-Schengen,0,0
2021,f,NZL,New Zealand,0,0,0,0,0,13,18,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,OMN,Oman,0,0,0,0,0,0,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,PAK,Pakistan,3,0,0,0,0,145,248,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,PAN,Panama,0,0,0,0,0,0,10,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,PCN,Pitcairn Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,PER,Peru,0,0,0,0,0,71,110,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,PHL,Philippines,0,0,0,0,0,1714,2508,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,PLW,Palau,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,PNG,Papua New Guinea,0,0,0,0,0,0,6,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,PRI,Puerto Rico,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,PRY,Paraguay,0,0,0,0,0,0,6,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,PSE,Palestinian Territories,1,0,0,0,0,3,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,PYF,French Polynesia,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,QAT,Qatar,0,0,0,0,0,0,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,RUS,Russia,30,14,12,26,3,5827,8528,Europe,Europe & Central Asia,non-Schengen,0,1
2021,f,RWA,Rwanda,0,0,0,0,0,175,388,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SAU,Saudi Arabia,0,0,0,0,0,11,119,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,SRB,Serbia,0,0,0,0,0,175,270,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,SDN,Sudan,0,0,0,0,0,4,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SEN,Senegal,1,0,0,0,0,3,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SGP,Singapore,0,0,0,0,0,9,42,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,SLB,Solomon Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,SLE,Sierra Leone,0,1,0,1,0,0,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SLV,El Salvador,0,0,0,0,0,3,18,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,SMR,San Marino,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,SOM,Somalia,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SSD,South Sudan,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,STP,São Tomé & Príncipe,0,0,0,0,0,0,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SUR,Suriname,0,0,0,0,0,4,16,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,SWZ,Eswatini,0,0,0,0,0,0,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SYC,Seychelles,0,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,SYR,Syria,2,1,0,1,1,74,144,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,TCD,Chad,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,TGO,Togo,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,THA,Thailand,0,0,0,0,0,423,706,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,TJK,Tajikistan,1,0,0,0,0,68,179,Asia,Europe & Central Asia,non-Schengen,0,0
2021,f,TKM,Turkmenistan,0,0,1,1,0,85,123,Asia,Europe & Central Asia,non-Schengen,0,0
2021,f,TLS,Timor-Leste,0,0,0,0,0,0,1,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,TON,Tonga,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,TTO,Trinidad & Tobago,0,0,0,0,0,3,10,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,TUN,Tunisia,0,0,0,0,0,91,182,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,TUR,Turkey,2,3,0,3,0,597,3985,Asia,Europe & Central Asia,non-Schengen,0,0
2021,f,TWN,Taiwan,0,1,0,1,0,55,158,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,TZA,Tanzania,0,0,0,0,0,43,83,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,UGA,Uganda,0,0,0,0,0,50,104,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,UKR,Ukraine,339,222,448,670,29,229525,440160,Europe,Europe & Central Asia,non-Schengen,1,1
2021,f,UMI,United States Minor Outlying Islands (the),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,URY,Uruguay,0,0,0,0,0,18,18,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,USA,United States,0,4,0,4,0,418,1288,Americas,North America,non-Schengen,0,0
2021,f,UZB,Uzbekistan,0,1,0,1,0,274,534,Asia,Europe & Central Asia,non-Schengen,0,0
2021,f,VAT,Vatican City,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2021,f,VCT,St. Vincent & Grenadines,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,VEN,Venezuela,1,0,0,0,0,81,140,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,VGB,British Virgin Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,f,VNM,Vietnam,14,3,9,12,2,3027,2592,Asia,East Asia & Pacific,non-Schengen,0,0
2021,f,VUT,Vanuatu,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,f,YEM,Yemen,0,0,0,0,0,3,50,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,f,ZAF,South Africa,0,0,0,0,0,110,250,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,ZMB,Zambia,0,0,0,0,0,30,36,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,f,ZWE,Zimbabwe,3,1,0,1,2,443,1472,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,ABW,Aruba,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,AFG,Afghanistan,29,6,0,6,2,434,314,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,AGO,Angola,0,1,3,4,0,97,98,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,AIA,Anguilla,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,ALB,Albania,3,5,1,6,2,362,610,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,AND,Andorra,0,0,0,0,0,3,6,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,unknown/stateless,unknown/stateless,14,0,0,0,29,3298,5563,unknown/stateless,unknown/stateless,non-Schengen,0,0
2021,m,ARE,United Arab Emirates,0,0,1,1,0,0,18,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,ARG,Argentina,0,0,3,3,0,295,298,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,ARM,Armenia,15,25,132,157,26,2021,1815,Asia,Europe & Central Asia,non-Schengen,0,1
2021,m,ASM,American Samoa,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,ATA,Antarctica,0,0,0,0,0,0,0,Antarctica,unknown/stateless,non-Schengen,0,0
2021,m,ATF,French Southern Territories,0,0,0,0,0,10,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,ATG,Antigua & Barbuda,0,1,0,1,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,AUS,Australia,0,0,2,2,2,159,241,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,AZE,Azerbaijan,14,16,24,40,9,1780,3686,Asia,Europe & Central Asia,non-Schengen,0,0
2021,m,BDI,Burundi,0,0,0,0,0,3,19,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,BEN,Benin,0,1,0,1,0,6,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,BFA,Burkina Faso,0,0,0,0,0,4,8,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,BGD,Bangladesh,20,3,13,16,3,2212,2357,Asia,South Asia,non-Schengen,0,0
2021,m,BHR,Bahrain,0,0,0,0,0,0,12,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,BHS,Bahamas,0,0,0,0,0,0,4,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,BIH,Bosnia & Herzegovina,1,2,2,4,1,157,283,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,BLR,Belarus,77,435,374,809,97,52123,72233,Europe,Europe & Central Asia,non-Schengen,0,1
2021,m,BLZ,Belize,0,0,0,0,0,0,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,BOL,Bolivia,0,0,0,0,0,45,58,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,BRA,Brazil,1,1,5,6,0,913,1167,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,BRB,Barbados,0,0,0,0,0,6,1,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,BRN,Brunei,0,0,0,0,0,0,1,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,BTN,Bhutan,0,0,0,0,0,0,3,Asia,South Asia,non-Schengen,0,0
2021,m,BWA,Botswana,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,CAF,Central African Republic,0,2,0,2,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,CAN,Canada,1,1,6,7,2,239,469,Americas,North America,non-Schengen,0,0
2021,m,CHL,Chile,0,2,0,2,0,118,118,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,CHN,China,10,15,44,59,11,2370,3898,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,CIV,Côte d’Ivoire,0,0,0,0,0,26,34,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,CMR,Cameroon,3,5,3,8,4,217,204,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,COD,Congo - Kinshasa,1,1,0,1,0,0,102,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,COG,Congo - Brazzaville,0,1,1,2,0,178,101,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,COL,Colombia,2,0,1,1,4,360,449,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,COM,Comoros,0,0,0,0,0,0,11,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,CPV,Cape Verde,0,0,0,0,0,0,3,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,CRI,Costa Rica,0,0,0,0,1,70,87,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,CUB,Cuba,2,1,3,4,0,222,230,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,CYM,Cayman Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,DJI,Djibouti,0,0,0,0,0,0,3,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,DMA,Dominica,0,0,0,0,0,0,11,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,DOM,Dominican Republic,1,0,1,1,0,31,46,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,DZA,Algeria,20,2,8,10,3,686,768,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,ECU,Ecuador,0,1,2,3,0,59,95,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,EGY,Egypt,16,2,15,17,1,1255,1370,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,ERI,Eritrea,1,0,0,0,0,0,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,ESH,Western Sahara,0,0,0,0,0,0,0,Africa,Middle East & North Africa,non-Schengen,0,0
2021,m,ETH,Ethiopia,2,4,4,8,0,279,915,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,FJI,Fiji,0,0,0,0,0,0,2,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,FLK,Falkland Islands,0,0,0,0,0,0,0,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,FRO,Faroe Islands,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,FSM,Micronesia (Federated States of),0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,GAB,Gabon,0,1,0,1,0,3,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,GBR,United Kingdom,4,27,16,43,6,2464,8701,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,GEO,Georgia,342,902,609,1511,193,18896,31958,Asia,Europe & Central Asia,non-Schengen,0,1
2021,m,GHA,Ghana,0,5,0,5,0,344,213,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,GIN,Guinea,0,0,1,1,0,40,38,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,GMB,Gambia,0,0,0,0,0,28,42,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,GNB,Guinea-Bissau,1,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,GNQ,Equatorial Guinea,0,0,0,0,0,0,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,GRD,Grenada,0,0,0,0,0,0,3,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,GTM,Guatemala,0,0,0,0,0,35,38,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,GUY,Guyana,0,0,0,0,0,4,5,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,HKG,Hong Kong SAR China,0,0,0,0,0,0,1,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,HND,Honduras,0,0,1,1,0,16,18,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,HTI,Haiti,0,0,1,1,0,3,11,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,IDN,Indonesia,1,2,2,4,0,2261,2835,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,IND,India,59,22,57,79,14,9161,13128,Asia,South Asia,non-Schengen,0,0
2021,m,IOT,British Indian Ocean Territory,0,0,0,0,0,0,0,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,IRN,Iran,11,6,5,11,4,398,747,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,IRQ,Iraq,112,99,1,100,10,363,563,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,ISR,Israel,0,5,1,6,3,329,606,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,JAM,Jamaica,0,1,0,1,0,11,14,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,JOR,Jordan,1,3,6,9,0,260,333,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,JPN,Japan,0,0,1,1,0,281,754,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,KAZ,Kazakhstan,2,10,13,23,6,1279,2172,Asia,Europe & Central Asia,non-Schengen,0,0
2021,m,KEN,Kenya,0,0,1,1,0,206,274,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,KGZ,Kyrgyzstan,4,4,5,9,2,365,641,Asia,Europe & Central Asia,non-Schengen,0,0
2021,m,KHM,Cambodia,0,0,0,0,0,8,13,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,KIR,Kiribati,0,0,0,0,0,0,1,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,KNA,St. Kitts & Nevis,0,0,0,0,0,0,9,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,KOR,South Korea,2,13,11,24,0,105,2945,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,KOSOVO,KOSOVO,0,1,1,2,0,0,583,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,KWT,Kuwait,0,0,0,0,0,3,24,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,LAO,Laos,0,0,0,0,0,14,8,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,LBN,Lebanon,5,3,4,7,0,267,361,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,LBR,Liberia,0,0,0,0,0,0,5,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,LBY,Libya,1,2,4,6,2,95,140,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,LCA,St. Lucia,0,0,0,0,0,0,2,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,LKA,Sri Lanka,4,4,0,4,3,152,220,Asia,South Asia,non-Schengen,0,0
2021,m,LSO,Lesotho,0,0,0,0,0,0,2,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MAC,Macao SAR China,0,0,0,0,0,0,0,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,MAR,Morocco,14,8,11,19,4,632,758,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,MCO,Monaco,0,0,0,0,0,0,0,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,MDA,Moldova,76,208,203,411,55,9009,22222,Europe,Europe & Central Asia,non-Schengen,0,1
2021,m,MDG,Madagascar,0,0,0,0,0,7,14,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MDV,Maldives,0,0,0,0,0,0,3,Asia,South Asia,non-Schengen,0,0
2021,m,MEX,Mexico,0,0,4,4,0,521,716,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,MKD,North Macedonia,0,6,4,10,0,186,165,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,MLI,Mali,1,0,0,0,0,114,28,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MMR,Myanmar (Burma),0,0,0,0,0,3,7,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,MNE,Montenegro,0,1,1,2,0,54,76,Europe,Europe & Central Asia,non-Schengen,0,0
2021,m,MNG,Mongolia,5,2,7,9,1,170,233,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,MOZ,Mozambique,0,0,0,0,0,15,45,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MRT,Mauritania,0,0,0,0,0,4,6,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MUS,Mauritius,0,0,0,0,0,21,39,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MWI,Malawi,0,0,0,0,0,0,7,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,MYS,Malaysia,0,0,0,0,0,47,111,Asia,East Asia & Pacific,non-Schengen,0,0
2021,m,NAM,Namibia,0,0,1,1,0,3,18,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,NER,Niger,0,1,1,2,0,90,111,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,NGA,Nigeria,12,16,24,40,28,920,1503,Africa,Sub-Saharan Africa,non-Schengen,0,0
2021,m,NIC,Nicaragua,0,0,0,0,0,7,9,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,NPL,Nepal,3,0,2,2,0,2195,3232,Asia,South Asia,non-Schengen,0,0
2021,m,NZL,New Zealand,1,1,1,2,0,35,61,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,OMN,Oman,0,0,0,0,0,0,10,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,PAK,Pakistan,16,6,13,19,2,856,1420,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen,0,0
2021,m,PAN,Panama,0,0,0,0,1,12,21,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,PCN,Pitcairn Islands,0,0,0,0,0,0,0,Oceania,East Asia & Pacific,non-Schengen,0,0
2021,m,PER,Peru,0,1,4,5,0,181,182,Americas,Latin America & Caribbean,non-Schengen,0,0
2021,m,PHL,Philippines,1,1,2,3,1,3309,3758,Asia,East Asia & Pacific,non-Schengen,0,0
