year,country,country_code,sex,pesel,continent,wbd_region7,schengen
2022,Egypt,EGY,f,21,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Hungary,HUN,m,78,Europe,Europe & Central Asia,Schengen
2022,Syria,SYR,m,11,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Cameroon,CMR,m,25,Africa,Sub-Saharan Africa,non-Schengen
2022,Bangladesh,BGD,f,3,Asia,South Asia,non-Schengen
2022,Ukraine,UKR,f,29,Europe,Europe & Central Asia,non-Schengen
2022,Cuba,CUB,f,8,Americas,Latin America & Caribbean,non-Schengen
2022,Belgium,BEL,m,52,Europe,Europe & Central Asia,Schengen
2022,Tajikistan,TJK,f,1,Asia,Europe & Central Asia,non-Schengen
2022,Austria,AUT,m,34,Europe,Europe & Central Asia,Schengen
2022,Netherlands,NLD,m,165,Europe,Europe & Central Asia,Schengen
2022,Peru,PER,f,5,Americas,Latin America & Caribbean,non-Schengen
2022,unknown,UNKNOWN,m,1,other/unknown,other/unknown,non-Schengen
2022,Thailand,THA,f,10,Asia,East Asia & Pacific,non-Schengen
2022,Iran,IRN,f,19,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,South Korea,KOR,f,23,Asia,East Asia & Pacific,non-Schengen
2022,France,FRA,f,74,Europe,Europe & Central Asia,Schengen
2022,Croatia,HRV,m,17,Europe,Europe & Central Asia,non-Schengen
2022,Colombia,COL,m,64,Americas,Latin America & Caribbean,non-Schengen
2022,France,FRA,m,109,Europe,Europe & Central Asia,Schengen
2022,Portugal,PRT,f,23,Europe,Europe & Central Asia,Schengen
2022,New Zealand,NZL,m,7,Oceania,East Asia & Pacific,non-Schengen
2022,Greece,GRC,f,12,Europe,Europe & Central Asia,Schengen
2022,Egypt,EGY,m,36,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Egypt,EGY,m,14,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Costa Rica,CRI,m,3,Americas,Latin America & Caribbean,non-Schengen
2022,Sweden,SWE,m,11,Europe,Europe & Central Asia,Schengen
2022,Tajikistan,TJK,m,12,Asia,Europe & Central Asia,non-Schengen
2022,Croatia,HRV,m,11,Europe,Europe & Central Asia,non-Schengen
2022,United States,USA,m,44,Americas,North America,non-Schengen
2022,Georgia,GEO,m,6,Asia,Europe & Central Asia,non-Schengen
2022,Norway,NOR,m,29,Europe,Europe & Central Asia,Schengen
2022,Czechia,CZE,f,34,Europe,Europe & Central Asia,Schengen
2022,Kenya,KEN,f,12,Africa,Sub-Saharan Africa,non-Schengen
2022,Canada,CAN,f,16,Americas,North America,non-Schengen
2022,Kazakhstan,KAZ,m,29,Asia,Europe & Central Asia,non-Schengen
2022,Saudi Arabia,SAU,m,105,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Egypt,EGY,f,7,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Sweden,SWE,m,59,Europe,Europe & Central Asia,Schengen
2022,Moldova,MDA,f,15,Europe,Europe & Central Asia,non-Schengen
2022,Portugal,PRT,m,43,Europe,Europe & Central Asia,Schengen
2022,Latvia,LVA,f,28,Europe,Europe & Central Asia,Schengen
2022,Brazil,BRA,m,49,Americas,Latin America & Caribbean,non-Schengen
2022,KOSOVO,KOSOVO,f,9,Europe,Europe & Central Asia,non-Schengen
2022,Netherlands,NLD,m,58,Europe,Europe & Central Asia,Schengen
2022,Sweden,SWE,f,54,Europe,Europe & Central Asia,Schengen
2022,Turkmenistan,TKM,m,13,Asia,Europe & Central Asia,non-Schengen
2022,Cambodia,KHM,m,2,Asia,East Asia & Pacific,non-Schengen
2022,Greece,GRC,m,54,Europe,Europe & Central Asia,Schengen
2022,New Zealand,NZL,f,2,Oceania,East Asia & Pacific,non-Schengen
2022,Croatia,HRV,m,5,Europe,Europe & Central Asia,non-Schengen
2022,Brazil,BRA,f,44,Americas,Latin America & Caribbean,non-Schengen
2022,unknown,UNKNOWN,m,30,other/unknown,other/unknown,non-Schengen
2022,Madagascar,MDG,m,2,Africa,Sub-Saharan Africa,non-Schengen
2022,Nepal,NPL,f,43,Asia,South Asia,non-Schengen
2022,North Macedonia,MKD,m,7,Europe,Europe & Central Asia,non-Schengen
2022,China,CHN,m,6,Asia,East Asia & Pacific,non-Schengen
2022,Croatia,HRV,f,18,Europe,Europe & Central Asia,non-Schengen
2022,Philippines,PHL,m,40,Asia,East Asia & Pacific,non-Schengen
2022,Slovenia,SVN,m,19,Europe,Europe & Central Asia,Schengen
2022,Egypt,EGY,m,26,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,China,CHN,m,39,Asia,East Asia & Pacific,non-Schengen
2022,Japan,JPN,m,19,Asia,East Asia & Pacific,non-Schengen
2022,Greece,GRC,m,27,Europe,Europe & Central Asia,Schengen
2022,Lebanon,LBN,m,23,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Armenia,ARM,f,60,Asia,Europe & Central Asia,non-Schengen
2022,Austria,AUT,m,37,Europe,Europe & Central Asia,Schengen
2022,Serbia,SRB,m,73,Europe,Europe & Central Asia,non-Schengen
2022,Argentina,ARG,f,12,Americas,Latin America & Caribbean,non-Schengen
2022,Pakistan,PAK,f,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Portugal,PRT,f,11,Europe,Europe & Central Asia,Schengen
2022,Indonesia,IDN,f,41,Asia,East Asia & Pacific,non-Schengen
2022,France,FRA,f,60,Europe,Europe & Central Asia,Schengen
2022,unknown,UNKNOWN,f,10,other/unknown,other/unknown,non-Schengen
2022,Algeria,DZA,m,5,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Yugoslavia,YUG,f,3,Europe,Europe & Central Asia,non-Schengen
2022,Mongolia,MNG,f,13,Asia,East Asia & Pacific,non-Schengen
2022,Austria,AUT,m,16,Europe,Europe & Central Asia,Schengen
2022,Estonia,EST,m,14,Europe,Europe & Central Asia,Schengen
2022,Finland,FIN,f,6,Europe,Europe & Central Asia,Schengen
2022,Japan,JPN,f,29,Asia,East Asia & Pacific,non-Schengen
2022,Switzerland,CHE,m,17,Europe,Europe & Central Asia,Schengen
2022,Syria,SYR,m,37,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Tajikistan,TJK,f,25,Asia,Europe & Central Asia,non-Schengen
2022,Venezuela,VEN,f,5,Americas,Latin America & Caribbean,non-Schengen
2022,Mozambique,MOZ,f,4,Africa,Sub-Saharan Africa,non-Schengen
2022,Turkmenistan,TKM,m,41,Asia,Europe & Central Asia,non-Schengen
2022,Yemen,YEM,f,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Argentina,ARG,f,9,Americas,Latin America & Caribbean,non-Schengen
2022,KOSOVO,KOSOVO,f,5,Europe,Europe & Central Asia,non-Schengen
2022,South Korea,KOR,m,24,Asia,East Asia & Pacific,non-Schengen
2022,Bangladesh,BGD,m,35,Asia,South Asia,non-Schengen
2022,Greece,GRC,m,11,Europe,Europe & Central Asia,Schengen
2022,Uzbekistan,UZB,m,12,Asia,Europe & Central Asia,non-Schengen
2022,Mongolia,MNG,f,9,Asia,East Asia & Pacific,non-Schengen
2022,Sierra Leone,SLE,m,1,Africa,Sub-Saharan Africa,non-Schengen
2022,Uganda,UGA,f,13,Africa,Sub-Saharan Africa,non-Schengen
2022,Myanmar (Burma),MMR,m,1,Asia,East Asia & Pacific,non-Schengen
2022,South Korea,KOR,m,35,Asia,East Asia & Pacific,non-Schengen
2022,Finland,FIN,m,36,Europe,Europe & Central Asia,Schengen
2022,Yugoslavia,YUG,f,2,Europe,Europe & Central Asia,non-Schengen
2022,Turkmenistan,TKM,f,19,Asia,Europe & Central Asia,non-Schengen
2022,Zimbabwe,ZWE,m,66,Africa,Sub-Saharan Africa,non-Schengen
2022,Latvia,LVA,m,2,Europe,Europe & Central Asia,Schengen
2022,South Korea,KOR,m,62,Asia,East Asia & Pacific,non-Schengen
2022,Albania,ALB,m,39,Europe,Europe & Central Asia,non-Schengen
2022,South Korea,KOR,m,21,Asia,East Asia & Pacific,non-Schengen
2022,Turkey,TUR,m,33,Asia,Europe & Central Asia,non-Schengen
2022,Morocco,MAR,f,21,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Albania,ALB,f,19,Europe,Europe & Central Asia,non-Schengen
2022,Slovakia,SVK,m,19,Europe,Europe & Central Asia,Schengen
2022,South Korea,KOR,m,3,Asia,East Asia & Pacific,non-Schengen
2022,Syria,SYR,m,33,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,unknown,UNKNOWN,m,7,other/unknown,other/unknown,non-Schengen
2022,Japan,JPN,m,35,Asia,East Asia & Pacific,non-Schengen
2022,Japan,JPN,m,44,Asia,East Asia & Pacific,non-Schengen
2022,Netherlands,NLD,f,41,Europe,Europe & Central Asia,Schengen
2022,Croatia,HRV,f,6,Europe,Europe & Central Asia,non-Schengen
2022,Canada,CAN,m,32,Americas,North America,non-Schengen
2022,KOSOVO,KOSOVO,m,3,Europe,Europe & Central Asia,non-Schengen
2022,Morocco,MAR,m,85,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Romania,ROU,m,13,Europe,Europe & Central Asia,non-Schengen
2022,Chile,CHL,m,3,Americas,Latin America & Caribbean,non-Schengen
2022,Bosnia & Herzegovina,BIH,m,6,Europe,Europe & Central Asia,non-Schengen
2022,Greece,GRC,f,17,Europe,Europe & Central Asia,Schengen
2022,Nepal,NPL,f,18,Asia,South Asia,non-Schengen
2022,Bangladesh,BGD,f,26,Asia,South Asia,non-Schengen
2022,Estonia,EST,m,13,Europe,Europe & Central Asia,Schengen
2022,Bosnia & Herzegovina,BIH,m,13,Europe,Europe & Central Asia,non-Schengen
2022,Ecuador,ECU,m,5,Americas,Latin America & Caribbean,non-Schengen
2022,Spain,ESP,f,103,Europe,Europe & Central Asia,Schengen
2022,Kuwait,KWT,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,France,FRA,f,18,Europe,Europe & Central Asia,Schengen
2022,Russia,RUS,f,35,Europe,Europe & Central Asia,non-Schengen
2022,Moldova,MDA,f,106,Europe,Europe & Central Asia,non-Schengen
2022,Lithuania,LTU,m,124,Europe,Europe & Central Asia,Schengen
2022,Malaysia,MYS,f,5,Asia,East Asia & Pacific,non-Schengen
2022,Finland,FIN,m,28,Europe,Europe & Central Asia,Schengen
2022,Colombia,COL,f,3,Americas,Latin America & Caribbean,non-Schengen
2022,Serbia,SRB,f,17,Europe,Europe & Central Asia,non-Schengen
2022,Ghana,GHA,m,17,Africa,Sub-Saharan Africa,non-Schengen
2022,Kyrgyzstan,KGZ,f,52,Asia,Europe & Central Asia,non-Schengen
2022,Mexico,MEX,f,5,Americas,Latin America & Caribbean,non-Schengen
2022,South Korea,KOR,f,7,Asia,East Asia & Pacific,non-Schengen
2022,South Korea,KOR,m,52,Asia,East Asia & Pacific,non-Schengen
2022,Finland,FIN,f,27,Europe,Europe & Central Asia,Schengen
2022,Sweden,SWE,m,86,Europe,Europe & Central Asia,Schengen
2022,Pakistan,PAK,m,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Finland,FIN,m,3,Europe,Europe & Central Asia,Schengen
2022,Taiwan,TWN,m,16,Asia,East Asia & Pacific,non-Schengen
2022,China,CHN,f,146,Asia,East Asia & Pacific,non-Schengen
2022,Uzbekistan,UZB,f,34,Asia,Europe & Central Asia,non-Schengen
2022,Mauritius,MUS,m,8,Africa,Sub-Saharan Africa,non-Schengen
2022,KOSOVO,KOSOVO,f,8,Europe,Europe & Central Asia,non-Schengen
2022,Ireland,IRL,m,33,Europe,Europe & Central Asia,non-Schengen
2022,Czechia,CZE,m,75,Europe,Europe & Central Asia,Schengen
2022,Vietnam,VNM,f,6,Asia,East Asia & Pacific,non-Schengen
2022,Belgium,BEL,m,61,Europe,Europe & Central Asia,Schengen
2022,Ethiopia,ETH,m,16,Africa,Sub-Saharan Africa,non-Schengen
2022,Rwanda,RWA,f,6,Africa,Sub-Saharan Africa,non-Schengen
2022,Nepal,NPL,f,29,Asia,South Asia,non-Schengen
2022,Belgium,BEL,m,10,Europe,Europe & Central Asia,Schengen
2022,Colombia,COL,m,90,Americas,Latin America & Caribbean,non-Schengen
2022,Egypt,EGY,m,86,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Austria,AUT,m,46,Europe,Europe & Central Asia,Schengen
2022,Bosnia & Herzegovina,BIH,m,3,Europe,Europe & Central Asia,non-Schengen
2022,Thailand,THA,m,15,Asia,East Asia & Pacific,non-Schengen
2022,Nigeria,NGA,f,64,Africa,Sub-Saharan Africa,non-Schengen
2022,Kenya,KEN,f,10,Africa,Sub-Saharan Africa,non-Schengen
2022,South Korea,KOR,f,11,Asia,East Asia & Pacific,non-Schengen
2022,Estonia,EST,m,13,Europe,Europe & Central Asia,Schengen
2022,Tajikistan,TJK,m,38,Asia,Europe & Central Asia,non-Schengen
2022,Colombia,COL,m,78,Americas,Latin America & Caribbean,non-Schengen
2022,Jordan,JOR,f,7,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Algeria,DZA,m,15,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Belarus,BLR,m,77,Europe,Europe & Central Asia,non-Schengen
2022,Russia,RUS,m,55,Europe,Europe & Central Asia,non-Schengen
2022,Croatia,HRV,m,36,Europe,Europe & Central Asia,non-Schengen
2022,Italy,ITA,f,4,Europe,Europe & Central Asia,Schengen
2022,Italy,ITA,f,23,Europe,Europe & Central Asia,Schengen
2022,Serbia,SRB,m,53,Europe,Europe & Central Asia,non-Schengen
2022,Nepal,NPL,f,20,Asia,South Asia,non-Schengen
2022,Albania,ALB,m,16,Europe,Europe & Central Asia,non-Schengen
2022,Kyrgyzstan,KGZ,f,20,Asia,Europe & Central Asia,non-Schengen
2022,Iraq,IRQ,m,30,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Sweden,SWE,m,83,Europe,Europe & Central Asia,Schengen
2022,KOSOVO,KOSOVO,m,29,Europe,Europe & Central Asia,non-Schengen
2022,Iran,IRN,m,14,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Brazil,BRA,f,40,Americas,Latin America & Caribbean,non-Schengen
2022,Iraq,IRQ,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Azerbaijan,AZE,m,46,Asia,Europe & Central Asia,non-Schengen
2022,Mexico,MEX,m,19,Americas,Latin America & Caribbean,non-Schengen
2022,Angola,AGO,m,23,Africa,Sub-Saharan Africa,non-Schengen
2022,Sri Lanka,LKA,f,3,Asia,South Asia,non-Schengen
2022,Turkey,TUR,f,16,Asia,Europe & Central Asia,non-Schengen
2022,Kyrgyzstan,KGZ,f,17,Asia,Europe & Central Asia,non-Schengen
2022,Taiwan,TWN,f,18,Asia,East Asia & Pacific,non-Schengen
2022,Algeria,DZA,m,51,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Philippines,PHL,m,40,Asia,East Asia & Pacific,non-Schengen
2022,Finland,FIN,m,28,Europe,Europe & Central Asia,Schengen
2022,North Macedonia,MKD,m,14,Europe,Europe & Central Asia,non-Schengen
2022,Iraq,IRQ,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Netherlands,NLD,m,90,Europe,Europe & Central Asia,Schengen
2022,Nigeria,NGA,m,102,Africa,Sub-Saharan Africa,non-Schengen
2022,Congo - Kinshasa,COD,m,3,Africa,Sub-Saharan Africa,non-Schengen
2022,Norway,NOR,f,26,Europe,Europe & Central Asia,Schengen
2022,Netherlands,NLD,m,26,Europe,Europe & Central Asia,Schengen
2022,Laos,LAO,m,4,Asia,East Asia & Pacific,non-Schengen
2022,United Kingdom,GBR,f,50,Europe,Europe & Central Asia,non-Schengen
2022,Hungary,HUN,f,47,Europe,Europe & Central Asia,Schengen
2022,Portugal,PRT,f,31,Europe,Europe & Central Asia,Schengen
2022,Zimbabwe,ZWE,m,4,Africa,Sub-Saharan Africa,non-Schengen
2022,Bangladesh,BGD,f,18,Asia,South Asia,non-Schengen
2022,Mexico,MEX,f,30,Americas,Latin America & Caribbean,non-Schengen
2022,Egypt,EGY,f,7,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Vietnam,VNM,m,13,Asia,East Asia & Pacific,non-Schengen
2022,Greece,GRC,m,11,Europe,Europe & Central Asia,Schengen
2022,Finland,FIN,f,12,Europe,Europe & Central Asia,Schengen
2022,Sri Lanka,LKA,m,4,Asia,South Asia,non-Schengen
2022,Tajikistan,TJK,f,3,Asia,Europe & Central Asia,non-Schengen
2022,Denmark,DNK,f,20,Europe,Europe & Central Asia,Schengen
2022,Romania,ROU,m,50,Europe,Europe & Central Asia,non-Schengen
2022,Kuwait,KWT,m,1,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Brazil,BRA,f,4,Americas,Latin America & Caribbean,non-Schengen
2022,Algeria,DZA,m,57,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Greece,GRC,m,31,Europe,Europe & Central Asia,Schengen
2022,Japan,JPN,m,42,Asia,East Asia & Pacific,non-Schengen
2022,United States,USA,m,165,Americas,North America,non-Schengen
2022,Italy,ITA,f,8,Europe,Europe & Central Asia,Schengen
2022,Armenia,ARM,f,37,Asia,Europe & Central Asia,non-Schengen
2022,Norway,NOR,f,12,Europe,Europe & Central Asia,Schengen
2022,Iraq,IRQ,f,4,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Serbia,SRB,f,13,Europe,Europe & Central Asia,non-Schengen
2022,Italy,ITA,f,45,Europe,Europe & Central Asia,Schengen
2022,Pakistan,PAK,m,42,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Ghana,GHA,m,15,Africa,Sub-Saharan Africa,non-Schengen
2022,Turkey,TUR,f,53,Asia,Europe & Central Asia,non-Schengen
2022,Kyrgyzstan,KGZ,m,32,Asia,Europe & Central Asia,non-Schengen
2022,Burkina Faso,BFA,m,1,Africa,Sub-Saharan Africa,non-Schengen
2022,Austria,AUT,f,4,Europe,Europe & Central Asia,Schengen
2022,Philippines,PHL,f,28,Asia,East Asia & Pacific,non-Schengen
2022,Ethiopia,ETH,f,10,Africa,Sub-Saharan Africa,non-Schengen
2022,Russia,RUS,m,37,Europe,Europe & Central Asia,non-Schengen
2022,Bolivia,BOL,m,4,Americas,Latin America & Caribbean,non-Schengen
2022,Latvia,LVA,f,5,Europe,Europe & Central Asia,Schengen
2022,Kazakhstan,KAZ,f,34,Asia,Europe & Central Asia,non-Schengen
2022,Sweden,SWE,m,84,Europe,Europe & Central Asia,Schengen
2022,Libya,LBY,m,14,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Vietnam,VNM,f,7,Asia,East Asia & Pacific,non-Schengen
2022,Azerbaijan,AZE,f,13,Asia,Europe & Central Asia,non-Schengen
2022,Austria,AUT,f,62,Europe,Europe & Central Asia,Schengen
2022,Japan,JPN,f,2,Asia,East Asia & Pacific,non-Schengen
2022,Lithuania,LTU,f,30,Europe,Europe & Central Asia,Schengen
2022,Thailand,THA,m,8,Asia,East Asia & Pacific,non-Schengen
2022,Canada,CAN,f,6,Americas,North America,non-Schengen
2022,Pakistan,PAK,f,19,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Colombia,COL,m,22,Americas,Latin America & Caribbean,non-Schengen
2022,Finland,FIN,m,36,Europe,Europe & Central Asia,Schengen
2022,Chile,CHL,m,8,Americas,Latin America & Caribbean,non-Schengen
2022,Mongolia,MNG,f,11,Asia,East Asia & Pacific,non-Schengen
2022,Mongolia,MNG,f,28,Asia,East Asia & Pacific,non-Schengen
2022,Lithuania,LTU,f,3,Europe,Europe & Central Asia,Schengen
2022,Finland,FIN,m,15,Europe,Europe & Central Asia,Schengen
2022,Syria,SYR,f,14,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Mongolia,MNG,f,19,Asia,East Asia & Pacific,non-Schengen
2022,Netherlands,NLD,f,8,Europe,Europe & Central Asia,Schengen
2022,South Korea,KOR,m,42,Asia,East Asia & Pacific,non-Schengen
2022,Slovakia,SVK,f,59,Europe,Europe & Central Asia,Schengen
2022,Finland,FIN,m,8,Europe,Europe & Central Asia,Schengen
2022,Uzbekistan,UZB,f,35,Asia,Europe & Central Asia,non-Schengen
2022,Kyrgyzstan,KGZ,m,21,Asia,Europe & Central Asia,non-Schengen
2022,Chile,CHL,m,10,Americas,Latin America & Caribbean,non-Schengen
2022,Afghanistan,AFG,f,3,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Belgium,BEL,m,20,Europe,Europe & Central Asia,Schengen
2022,Malawi,MWI,m,1,Africa,Sub-Saharan Africa,non-Schengen
2022,Lithuania,LTU,m,41,Europe,Europe & Central Asia,Schengen
2022,Vietnam,VNM,f,98,Asia,East Asia & Pacific,non-Schengen
2022,Morocco,MAR,m,61,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Venezuela,VEN,m,2,Americas,Latin America & Caribbean,non-Schengen
2022,Yemen,YEM,m,6,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Angola,AGO,m,14,Africa,Sub-Saharan Africa,non-Schengen
2022,Brazil,BRA,m,75,Americas,Latin America & Caribbean,non-Schengen
2022,Cameroon,CMR,f,13,Africa,Sub-Saharan Africa,non-Schengen
2022,Armenia,ARM,f,45,Asia,Europe & Central Asia,non-Schengen
2022,China,CHN,m,20,Asia,East Asia & Pacific,non-Schengen
2022,Afghanistan,AFG,f,5,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Cameroon,CMR,f,11,Africa,Sub-Saharan Africa,non-Schengen
2022,Iraq,IRQ,f,10,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Uganda,UGA,f,3,Africa,Sub-Saharan Africa,non-Schengen
2022,Israel,ISR,m,30,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,unknown,UNKNOWN,m,3,other/unknown,other/unknown,non-Schengen
2022,Moldova,MDA,m,47,Europe,Europe & Central Asia,non-Schengen
2022,Albania,ALB,f,16,Europe,Europe & Central Asia,non-Schengen
2022,United Kingdom,GBR,m,59,Europe,Europe & Central Asia,non-Schengen
2022,Vietnam,VNM,f,104,Asia,East Asia & Pacific,non-Schengen
2022,Greece,GRC,f,12,Europe,Europe & Central Asia,Schengen
2022,Thailand,THA,f,15,Asia,East Asia & Pacific,non-Schengen
2022,Slovakia,SVK,m,40,Europe,Europe & Central Asia,Schengen
2022,Sri Lanka,LKA,f,3,Asia,South Asia,non-Schengen
2022,Estonia,EST,m,10,Europe,Europe & Central Asia,Schengen
2022,Nepal,NPL,f,77,Asia,South Asia,non-Schengen
2022,Latvia,LVA,m,88,Europe,Europe & Central Asia,Schengen
2022,Ukraine,UKR,m,2,Europe,Europe & Central Asia,non-Schengen
2022,Switzerland,CHE,m,16,Europe,Europe & Central Asia,Schengen
2022,Slovakia,SVK,f,1,Europe,Europe & Central Asia,Schengen
2022,Latvia,LVA,m,42,Europe,Europe & Central Asia,Schengen
2022,Algeria,DZA,m,59,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Canada,CAN,f,7,Americas,North America,non-Schengen
2022,Ecuador,ECU,m,2,Americas,Latin America & Caribbean,non-Schengen
2022,Syria,SYR,f,10,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Cameroon,CMR,m,24,Africa,Sub-Saharan Africa,non-Schengen
2022,Jordan,JOR,m,35,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Iraq,IRQ,m,23,Asia,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,North Macedonia,MKD,m,10,Europe,Europe & Central Asia,non-Schengen
2022,Mali,MLI,m,3,Africa,Sub-Saharan Africa,non-Schengen
2022,Libya,LBY,f,6,Africa,"Middle East, North Africa, Afghanistan & Pakistan",non-Schengen
2022,Latvia,LVA,f,20,Europe,Europe & Central Asia,Schengen
